"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2023-01-11", "Mass List Match: HMDB Serum metabolites (v5. 40600 cpds)", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla_lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla_lps", "Group CV [%]: cla", "Group CV [%]: cla_lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla_lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla_lps) / (ctrl)", "Ratio: (cla_lps) / (lps)", "Ratio: (no2-cla_lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla_lps) / (ctrl)", "Log2 Fold Change: (cla_lps) / (lps)", "Log2 Fold Change: (no2-cla_lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla_lps) / (ctrl)", "P-value: (cla_lps) / (lps)", "P-value: (no2-cla_lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla_lps) / (ctrl)", "Adj. P-value: (cla_lps) / (lps)", "Adj. P-value: (no2-cla_lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Liver-H-9.raw (F9)", "Peak Rating: Liver-H-10.raw (F10)", "Peak Rating: Liver-H-11.raw (F11)", "Peak Rating: Liver-H-12.raw (F12)", "Peak Rating: Liver-H-13.raw (F13)", "Peak Rating: Liver-H-14.raw (F14)", "Peak Rating: Liver-H-15.raw (F15)", "Peak Rating: Liver-H-16.raw (F16)", "Peak Rating: Liver-H-25.raw (F25)", "Peak Rating: Liver-H-26.raw (F26)", "Peak Rating: Liver-H-27.raw (F27)", "Peak Rating: Liver-H-28.raw (F28)", "Peak Rating: Liver-H-29.raw (F29)", "Peak Rating: Liver-H-30.raw (F30)", "Peak Rating: Liver-H-31.raw (F31)", "Peak Rating: Liver-H-32.raw (F32)", "Peak Rating: Liver-H-1.raw (F1)", "Peak Rating: Liver-H-2.raw (F2)", "Peak Rating: Liver-H-3.raw (F3)", "Peak Rating: Liver-H-4.raw (F4)", "Peak Rating: Liver-H-5.raw (F5)", "Peak Rating: Liver-H-6.raw (F6)", "Peak Rating: Liver-H-7.raw (F7)", "Peak Rating: Liver-H-8.raw (F8)", "Peak Rating: Liver-H-17.raw (F17)", "Peak Rating: Liver-H-18.raw (F18)", "Peak Rating: Liver-H-19.raw (F19)", "Peak Rating: Liver-H-20.raw (F20)", "Peak Rating: Liver-H-21.raw (F21)", "Peak Rating: Liver-H-22.raw (F22)", "Peak Rating: Liver-H-23.raw (F23)", "Peak Rating: Liver-H-24.raw (F24)", "Peak Rating: Liver-H-33.raw (F33)", "Peak Rating: Liver-H-34.raw (F34)", "Peak Rating: Liver-H-35.raw (F35)", "Peak Rating: Liver-H-36.raw (F36)", "Peak Rating: Liver-H-37.raw (F37)", "Peak Rating: Liver-H-38.raw (F38)", "Peak Rating: Liver-H-39.raw (F39)", "Peak Rating: Liver-H-40.raw (F40)"
"1420", "", "False", "9-oxo-7E-hexadecenoic acid", "C16 H28 O3", "Full match", " No results", " No results", " No results", " Full match", "1.23", "268.20417", "267.19690", "5.539", "12691962.6771358", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "Multiple matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "6850198.27402189", " 2770202.21801694", " 2128007.06113068", " 1561219.12581308", " 5211522.79460281", "43.8252010267507", " 50.3138678699263", " 54.3090755975543", " 61.0405328842311", " 54.5897187304703", "3.219", " 0.734", " 2.449", " 1.774", " 3.338", "1.69", " -0.45", " 1.29", " 0.83", " 1.74", "0.00235790235940614", " 0.848361565775023", " 0.0199786002323117", " 0.270451242369552", " 0.00128048462045915", "0.105017343545858", " 1", " 0.107753075115969", " 1", " 0.0238708524984459", "6.6", "6.6", " 5.8", " 5.8", " 5.8", " 4.3", " 5.1", " 5.5", " 5.5", " ", " ", " 1.8", " 4.7", " 2.4", " 3.2", " 4.3", " 4.3", " ", " ", " 3.6", " 1.1", " 3.6", " 2.4", " 4.7", " 3.2", " 2.4", " ", " 3.9", " ", " ", " 2.6", " 1.3", " 5.2", " 3.2", " 3.6", " 1.7", " 4.7", " 3.2", " 3.2", " 3.2", " 4.3"
"2439","","False","3,3'-Diisopropyl-6,6'-dimethyl-2,2',5,5'-biphenyltetrol","C20 H26 O4","Not the top hit"," Full match"," No results"," Partial match"," Partial match","2.84","330.18405","329.17677","4.042","12683402.0240407","4","1","0","71.6","8.6","","No matches found"," No matches found","","Multiple matches found"," Multiple matches found","PreferredDDA","","[M-H]-1","3100826.35730786"," 3024669.2290345"," 4009083.81122049"," 3850964.49029077"," 7254226.8577124","43.2768900596909"," 59.453647819517"," 37.4756514493015"," 53.6281890240644"," 35.6646063160759","0.773"," 0.961"," 1.809"," 0.785"," 1.884","-0.37"," -0.06"," 0.86"," -0.35"," 0.91","0.954404181904701"," 0.970699202102181"," 0.312463932916384"," 0.985264087952269"," 0.0986511089164898","1"," 1"," 0.787802892340157"," 1"," 0.419586557244684","5.2",""," "," "," "," "," 3.9"," "," "," "," 1.7"," "," "," "," 5.1"," "," "," 5.2"," 1.8"," "," "," "," 2.9"," "," "," "," "," "," "," 4.3"," 2.0"," "," "," "," "," "," 2.6"," "," "," "," "
"2812", "", "False", "Clocinnamox", "C29 H29 Cl N2 O4", "No results", " No results", " No results", " No results", " Full match", "-0.46", "504.18135", "503.17407", "10.931", "12679642.3428067", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "NoMSn", "", "[M-H]-1", "476309.628209503", " 492861.787286803", " 1350695.55829613", " 3442450.72238424", " 225354.457334138", "97.5496734374712", " 178.20758913597", " 88.1482679182548", " 85.5165520288438", " 187.96445410232", "0.353", " 2.549", " 0.167", " 0.143", " 0.065", "-1.50", " 1.35", " -2.58", " -2.80", " -3.93", "0.994037859120807", " 0.128909571988383", " 0.357851389689006", " 0.022072493166195", " 0.00116821025300506", "1", " 0.454624477635849", " 0.862966677154676", " 0.703105340565881", " 0.022414607252103", "6.6", "", " ", " ", " ", " ", " 5.8", " 5.5", " 6.6", " ", " 3.7", " ", " ", " ", " ", " ", " ", " ", " 4.5", " 2.8", " 2.8", " 4.7", " 0.9", " ", " ", " 2.6", " ", " 3.3", " 5.5", " ", " ", " ", " ", " 4.3", " ", " ", " ", " ", " ", " ", " "
"1257", "", "False", "FAHFA 16:3/2:0", "C18 H28 O4", "No match", " No results", " Invalid mass", " No results", " No match", "-6.68", "308.19670", "307.18942", "6.692", "12676551.6339039", "0", "0", "2", "", "", "4.6", "Multiple matches found", " No matches found", "", "Multiple matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "2586116.68249383", " 3004841.96608152", " 3201423.45374544", " 4388745.56643198", " 8864946.87786054", "79.9306781040584", " 58.349566557615", " 63.2090367294549", " 66.712415604655", " 24.1994785350231", "0.808", " 1.371", " 2.769", " 0.685", " 2.020", "-0.31", " 0.46", " 1.47", " -0.55", " 1.01", "0.991536661573662", " 0.999934212554073", " 0.0788020810805453", " 0.99886630352381", " 0.103837692159089", "1", " 1", " 0.305379877370468", " 1", " 0.433817658710489", "7.2", "5.5", " 5.1", " 5.1", " 5.1", " 3.0", " 3.2", " 3.3", " 2.2", " 2.8", " 5.5", " 5.6", " 2.8", " 3.6", " ", " 5.8", " 4.7", " 5.2", " 6.2", " 5.8", " 2.6", " 3.9", " 5.1", " 5.8", " 5.5", " 4.3", " ", " 5.8", " 5.1", " 2.0", " 4.7", " 5.1", " 3.6", " 5.7", " 6.1", " 7.2", " 4.9", " 6.1", " 6.5", " 5.3", " 6.5"
"1120", "", "False", "", "C18 H33 Br2 Cl O3", "Full match", " No results", " No results", " No results", " No results", "1.52", "490.04924", "489.04179", "6.774", "12665100.866639", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "511117.935492465", " 296793.470718979", " 319072.700684657", " 1489222.60551506", " 5173772.79975411", "139.153168213981", " 147.533218365057", " 201.051289425291", " 135.349262257683", " 66.2767075068376", "1.602", " 4.667", " 16.215", " 0.199", " 3.474", "0.68", " 2.22", " 4.02", " -2.33", " 1.80", "0.972105914728909", " 0.738600691592793", " 0.113782165937135", " 0.259939401911583", " 0.706352498883578", "1", " 1", " 0.398919442131859", " 1", " 1", "5.8", "", " ", " ", " ", " 5.1", " 4.7", " 1.1", " 5.5", " ", " ", " ", " ", " ", " ", " 5.1", " ", " ", " 4.3", " ", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " 3.6", " 3.2", " 2.0", " 5.8", " 5.1", " ", " ", " ", " 3.6", " 3.2", " 3.9", " 3.9"
"1961", "", "False", "(±)9-HpODE", "C18 H32 O4", "Full match", " Full match", " Full match", " Not the top hit", " Not the top hit", "1.29", "312.23046", "311.22315", "4.078", "12662484.8145889", "9", "1", "2", "92.0", "55.5", "0.3", "Multiple matches found", " No matches found", "", "Multiple matches found", " Multiple matches found", "PreferredDDA", "", "[M-H]-1", "3518047.36857362", " 3381451.75533735", " 5470022.30622358", " 8561529.93485701", " 5708746.00836656", "65.8531100170604", " 49.0769134835045", " 52.6979895448454", " 47.3191630179133", " 39.6170711929742", "0.643", " 1.565", " 1.044", " 0.395", " 0.667", "-0.64", " 0.65", " 0.06", " -1.34", " -0.58", "0.997937835202312", " 0.986280912065991", " 0.999986202381729", " 0.44430364199228", " 0.993299234903258", "1", " 1", " 1", " 1", " 1", "5.8", "", " ", " 4.7", " 5.5", " 3.2", " ", " 2.8", " 5.8", " 2.8", " 3.6", " ", " 2.4", " ", " ", " ", " ", " 5.5", " 4.7", " 3.2", " 4.7", " 1.7", " ", " 3.2", " 4.3", " 3.6", " ", " 2.0", " 4.7", " 3.2", " 3.9", " 4.7", " 3.6", " 1.8", " 3.3", " ", " 3.3", " 3.7", " 4.1", " 4.4", " 3.3"
"673", "", "False", "", "C37 H70 N10 S", "Full match", " No results", " No results", " No results", " No results", "-2.00", "686.54919", "685.54191", "7.829", "12661202.668295", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "3502960.61762912", " 2705478.6256578", " 1260555.77502077", " 5689918.61548941", " 888674.221739218", "93.424427837321", " 100.896127788563", " 100.250869900295", " 65.9198220387029", " 149.347467586696", "2.779", " 4.514", " 0.705", " 0.475", " 0.156", "1.47", " 2.17", " -0.50", " -1.07", " -2.68", "0.453363316269739", " 0.683298634324553", " 0.999990542194244", " 0.99993411022447", " 0.634634893754953", "1", " 1", " 1", " 1", " 1", "6.2", "", " 0.9", " ", " ", " 3.6", " 1.3", " 1.3", " ", " ", " ", " ", " 3.6", " 3.6", " ", " ", " 4.7", " 5.1", " 6.2", " 5.8", " ", " 5.2", " ", " 3.2", " ", " 2.8", " ", " 6.2", " ", " ", " ", " ", " ", " ", " 5.8", " ", " ", " ", " ", " ", " "
"1204", "", "False", "Urobilinogen", "C33 H42 N4 O6", "Not the top hit", " No results", " No results", " Partial match", " Full match", "1.42", "590.31127", "589.30400", "0.645", "12619560.6511964", "2", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "129153.90525088", " 2232200.99550715", " 191891.329432805", " 1588040.00181729", " 1026977.62788089", "36.3755483155345", " 98.6256789927511", " 116.737098311645", " 111.203987870097", " 56.7582868359557", "0.673", " 8.276", " 5.352", " 1.406", " 0.647", "-0.57", " 3.05", " 2.42", " 0.49", " -0.63", "0.663878977091185", " 0.0837170383053539", " 0.15175955641744", " 0.248700163157871", " 0.9983983822332", "1", " 0.331004743026595", " 0.488479173910028", " 1", " 1", "6.6", "", " ", " 1.9", " ", " ", " ", " ", " 1.0", " 6.6", " 4.7", " 6.6", " 4.8", " 5.8", " 5.5", " 5.8", " 6.2", " ", " ", " 3.0", " 5.5", " ", " ", " 4.8", " ", " 2.2", " ", " 5.8", " 4.5", " 2.3", " 5.8", " 5.1", " 4.7", " 6.2", " 5.5", " 6.0", " ", " 4.1", " 5.2", " 4.8", " 4.8"
"2416", "", "False", "Colocynthenin F", "C32 H48 O10", "No match", " No results", " No results", " No match", " Full match", "3.89", "592.32705", "591.31972", "0.649", "12619560.6511964", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "Multiple matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "136589.429464229", " 2767114.57529953", " 202938.71219338", " 2627357.50836944", " 1847980.72123285", "35.5101557702465", " 88.8399916588329", " 113.808846302084", " 95.5691869084845", " 69.1110455814867", "0.673", " 12.947", " 9.106", " 1.053", " 0.703", "-0.57", " 3.69", " 3.19", " 0.07", " -0.51", "0.71073387174252", " 0.057133886650611", " 0.0350497798010926", " 0.419170657015058", " 0.999556823041366", "1", " 0.246897473740971", " 0.165094210445703", " 1", " 1", "6.6", "", " ", " 1.9", " ", " ", " ", " ", " 1.0", " 6.6", " 5.1", " 6.6", " 6.2", " 5.5", " 5.5", " 5.8", " 6.6", " ", " ", " 3.0", " 5.8", " ", " ", " 4.5", " ", " 2.2", " ", " 5.8", " 4.1", " 2.3", " 5.5", " 6.6", " 5.5", " 6.2", " 5.8", " 6.4", " ", " 5.8", " 5.8", " 5.5", " 5.2"
"804", "", "False", "[(3S)-1-Azabicyclo[2.2.2]octan-3-yl] 2-hydroxy-2-(4-iodophenyl)-2-phenylacetate", "C21 H22 I N O3", "No match", " No results", " No results", " No results", " Full match", "4.26", "463.06641", "462.05913", "7.139", "12614270.1936615", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "435076.104902335", " 541946.926750829", " 2220258.68127259", " 754945.531476555", " 751622.598437685", "34.3130409573099", " 39.8619402658572", " 107.253976916468", " 41.7932609291974", " 19.3722375458266", "0.196", " 0.340", " 0.339", " 0.718", " 0.996", "-2.35", " -1.56", " -1.56", " -0.48", " -0.01", "7.50430990501538E-05", " 0.000402110571065206", " 0.00665233604493909", " 0.975086501385151", " 0.858228907914619", "0.00891335534080106", " 0.00421061101169662", " 0.045282810297604", " 1", " 1", "6.6", "3.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 6.2", " 5.5", " 6.6", " 3.6", " 4.3", " ", " 4.1", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"1227","","False","5-[(1S,2R,4aR)-5-(Hydroxymethyl)-1,2,4a-trimethyl-1,2,3,4,4a,7,8,8a-octahydro-1-naphthalenyl]-3-methylpentanoic acid","C20 H34 O3","Full match"," Full match"," No results"," Partial match"," Partial match","1.18","322.25117","321.24390","6.920","12584028.0182034","3","2","0","89.4","9.5","","No matches found"," No matches found","","Multiple matches found"," Multiple matches found","PreferredDDA","","[M-H]-1","3699073.30131649"," 6140454.48731751"," 1164958.79445161"," 1860370.92425748"," 5029714.64853604","68.1502862339737"," 60.7834188449626"," 77.0508291948542"," 70.2382352056583"," 31.9502927140796","3.175"," 1.597"," 4.318"," 3.301"," 2.704","1.67"," 0.68"," 2.11"," 1.72"," 1.43","0.350491477431498"," 0.996722881916791"," 0.0534776351895279"," 0.0152759480797101"," 0.023245367446865","1"," 1"," 0.227870287086806"," 0.626504820619111"," 0.159779435600204","5.6","5.5"," 5.5"," 4.7"," 4.3"," 3.7"," 4.7"," 3.9"," "," 5.1"," 5.5"," 5.1"," 4.7"," 5.5"," 4.7"," 4.7"," 5.1"," 5.1"," "," 5.2"," 2.6"," 4.7"," 2.4"," "," 4.8"," 3.3"," "," 5.1"," 4.7"," 4.3"," 4.3"," 3.0"," 5.6"," 5.2"," 3.7"," 4.8"," 4.1"," 5.6"," 4.4"," 4.4"," 5.2"
"1479", "", "False", "LPC 20:3", "C28 H52 N O7 P", "No match", " No results", " Invalid mass", " No results", " No match", "110062.04", "605.37027", "604.36299", "5.683", "12576998.2348041", "0", "0", "5", "", "", "85.1", "Multiple matches found", " No matches found", "", "Single match found", " No matches found", "PreferredDDA", "", "[M-H]-1", "1464265.61547835", " 433626.54606167", " 2442823.22933105", " 2302020.81103354", " 260488.515766608", "102.306308248011", " 114.580645811212", " 121.143982836554", " 70.7957225293174", " 21.9652547145161", "0.599", " 0.942", " 0.107", " 0.188", " 0.113", "-0.74", " -0.09", " -3.23", " -2.41", " -3.14", "0.999139124851612", " 0.999864890038365", " 0.0683938558571509", " 0.895799252829271", " 0.0480976193301569", "1", " 1", " 0.273103741664071", " 1", " 0.258560823083962", "5.8", "2.8", " ", " 5.1", " ", " 1.7", " 5.6", " 2.8", " 3.7", " 3.6", " 3.9", " 4.1", " ", " 3.9", " ", " ", " ", " 3.6", " ", " 5.8", " 5.8", " ", " ", " 4.3", " ", " 5.1", " ", " 5.1", " 3.9", " ", " 4.7", " 3.9", " 3.2", " ", " ", " ", " ", " ", " ", " ", " "
"4640", "", "False", "Perfluoro-1-octanesulfonic acid (PFOS)", "C8 H F17 O3 S", "No match", " Full match", " No results", " Full match", " No results", "1.47", "499.93823", "498.93095", "10.519", "12573533.5885396", "1", "1", "0", "94.6", "9.7", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "503852.818716859", " 749781.81151098", " 984975.770718007", " 3654845.15445354", " 92931.755762886", "114.741133608966", " 91.3257590589616", " 112.770324137111", " 90.8288828806452", " 102.59381968611", "0.512", " 3.711", " 0.094", " 0.205", " 0.025", "-0.97", " 1.89", " -3.41", " -2.29", " -5.30", "0.999955121814256", " 0.449050876129576", " 0.0360401119314998", " 0.0627991291855774", " 0.000350479353431576", "1", " 1", " 0.168443884967594", " 1", " 0.0100576334572216", "4.1", "", " ", " ", " ", " ", " ", " ", " 2.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.1", " ", " 3.6", " ", " ", " ", " ", " ", " ", " ", " 3.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"728", "", "False", "", "C13 H37 Cl N10 O4 S3", "Full match", " No results", " No results", " No match", " No results", "-4.70", "528.18251", "527.17523", "7.611", "12572956.5741784", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "2388169.06440403", " 2392807.5289308", " 2565701.14544038", " 2474430.38644133", " 3302624.66851101", "105.44591787125", " 37.549696250411", " 43.5665010974972", " 42.1944811909384", " 15.4786140608194", "0.931", " 0.964", " 1.287", " 0.967", " 1.335", "-0.10", " -0.05", " 0.36", " -0.05", " 0.42", "0.992162952946461", " 0.974777325491957", " 0.693674661259224", " 0.972653599024656", " 0.338869501230818", "1", " 1", " 1", " 1", " 0.918615395377291", "3.0", "", " ", " ", " ", " ", " ", " 2.8", " 3.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"1979", "", "False", "Diphenyl-1-pyrenylphosphine", "C28 H19 P", "No match", " No results", " No results", " No match", " Full match", "1.52", "386.12302", "385.11575", "6.000", "12572762.47608", "2", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1736724.05372232", " 577090.420941418", " 2325509.89055987", " 3588935.64727611", " 425989.043721096", "126.471143210779", " 77.9082565818929", " 119.080459809822", " 61.665440513425", " 142.547064068354", "0.747", " 1.543", " 0.183", " 0.161", " 0.119", "-0.42", " 0.63", " -2.45", " -2.64", " -3.07", "0.999954882658466", " 0.977998013651686", " 0.821089865457562", " 0.136724744495104", " 0.481162364221988", "1", " 1", " 1", " 1", " 1", "6.6", "4.1", " 3.5", " 1.8", " ", " 3.2", " 4.3", " 2.8", " 6.6", " ", " 2.0", " ", " 4.1", " 2.0", " ", " 2.2", " 2.6", " 2.8", " 5.1", " 2.8", " 3.9", " ", " 4.7", " 4.1", " 2.3", " 6.2", " ", " 3.2", " 3.2", " 5.8", " 4.7", " 5.8", " 3.6", " 3.3", " 4.7", " ", " 5.1", " 2.2", " ", " ", " 1.2"
"5703", "", "False", "", "C8 H15 Cl3 N P3", "Full match", " No results", " No results", " No results", " No results", "2.44", "322.94908", "321.94180", "3.178", "12565152.8416011", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "3493120.4642549", " 3269008.41161771", " 3523097.21900584", " 4347138.59432234", " 3989859.17639625", "36.9855694315363", " 38.7588223957678", " 74.4195783926768", " 45.9172166970081", " 29.3009916812495", "0.991", " 1.234", " 1.132", " 0.752", " 0.918", "-0.01", " 0.30", " 0.18", " -0.41", " -0.12", "0.943349450733848", " 0.943952441379113", " 0.999838473860784", " 0.995795430986105", " 0.891996940514364", "1", " 1", " 1", " 1", " 1", "3.7", "", " ", " ", " ", " ", " 3.7", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"2594", "", "False", "Bofumustine", "C18 H21 Cl N4 O9", "No match", " No results", " No results", " No results", " Full match", "-4.84", "472.09742", "471.09014", "6.452", "12555876.5997488", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "3210179.85109032", " 284599.885009601", " 439496.849041719", " 2100686.92210218", " 359552.374944726", "109.140393508429", " 76.2215740912363", " 134.323366694905", " 108.33934710793", " 38.3281186302969", "7.304", " 4.780", " 0.818", " 0.135", " 0.171", "2.87", " 2.26", " -0.29", " -2.88", " -2.55", "0.952111630235257", " 0.953376303963525", " 0.526935266956185", " 0.0567579360387259", " 0.176931152440906", "1", " 1", " 1", " 1", " 0.611064327535382", "3.6", "", " ", " ", " ", " 1.7", " ", " 2.8", " 2.4", " ", " ", " ", " ", " ", " ", " ", " 1.8", " 3.6", " ", " 3.0", " ", " ", " ", " ", " ", " ", " ", " ", " 2.8", " 2.0", " ", " 3.6", " ", " ", " ", " ", " ", " ", " ", " ", " "
"2645", "", "False", "Diphenyl-1-pyrenylphosphine", "C28 H19 P", "No match", " No results", " No results", " No match", " Full match", "1.66", "386.12308", "385.11580", "6.167", "12555079.2097674", "2", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Multiple matches found", "NoMSn", "", "[M-H]-1", "994197.45828482", " 257316.362334176", " 1207935.10043014", " 836814.102640279", " 227293.99540473", "101.880495673782", " 127.071225238137", " 141.699306956171", " 129.023703677895", " 206.715701237182", "0.823", " 0.693", " 0.188", " 0.307", " 0.272", "-0.28", " -0.53", " -2.41", " -1.70", " -1.88", "0.999615158684236", " 0.999488352882895", " 0.846570720531178", " 0.45032883284621", " 0.733236868255948", "1", " 1", " 1", " 1", " 1", "5.8", "4.1", " ", " ", " ", " 3.2", " ", " 2.8", " 4.3", " 0.8", " 2.0", " ", " 3.0", " ", " ", " ", " 2.6", " 2.8", " 5.1", " 2.8", " 3.9", " ", " ", " ", " ", " ", " ", " 3.2", " 3.2", " 5.8", " 2.6", " 4.1", " ", " ", " 4.7", " ", " ", " ", " ", " ", " "
"9133", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "305.88151", "304.87423", "0.841", "12547591.9038895", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "82886.0755695255", " 139484.910156158", " 98791.6842651608", " 107503.084943082", " 134095.804466218", "82.3185756763098", " 260.403040442205", " 30.1616591616186", " 112.177446254073", " 22.4952469591864", "0.839", " 1.088", " 1.357", " 1.297", " 1.247", "-0.25", " 0.12", " 0.44", " 0.38", " 0.32", "0.999069345185741", " 0.883681734590174", " 0.860588244684117", " 0.86896324347181", " 0.999997789628052", "1", " 1", " 1", " 1", " 1", "6.0", "", " ", " ", " ", " 0.8", " 1.6", " 3.0", " ", " 4.6", " ", " 3.2", " ", " ", " ", " ", " ", " 2.6", " 1.5", " ", " ", " ", " ", " ", " ", " ", " ", " 3.7", " ", " ", " 6.0", " 1.7", " ", " ", " ", " ", " ", " ", " ", " ", " "
"1317", "", "False", "", "C34 H63 Cl3 N2 O2", "Full match", " No results", " No results", " No results", " No results", "0.46", "636.39581", "635.38853", "8.360", "12547290.1094484", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "533576.873808592", " 495236.354036377", " 334714.057368032", " 675323.079215408", " 414606.434791996", "148.526079665506", " 63.0704636438035", " 232.837034066872", " 127.086813095161", " 51.3652498792348", "1.594", " 2.018", " 1.239", " 0.733", " 0.614", "0.67", " 1.01", " 0.31", " -0.45", " -0.70", "0.663650579808892", " 0.999508699322254", " 0.999999518909489", " 0.999999648611722", " 0.999069183674838", "1", " 1", " 1", " 1", " 1", "3.9", "", " ", " 3.0", " ", " 2.4", " 3.6", " 2.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.9", " ", " ", " ", " ", " ", " ", " ", " 2.3", " ", " ", " 3.3", " 2.8", " ", " ", " ", " ", " 2.6", " ", " ", " ", " ", " ", " "
"2732", "", "False", "13(S)-HOTrE", "C18 H30 O3", "Full match", " Full match", " No results", " Not the top hit", " Not the top hit", "1.92", "294.22006", "293.21278", "5.346", "12530566.9734992", "11", "3", "0", "81.2", "9.1", "", "No matches found", " No matches found", "", "Multiple matches found", " Multiple matches found", "PreferredDDA", "", "[M-H]-1", "2201728.59130084", " 2936893.9638391", " 2236716.23967821", " 1795289.01865156", " 9250573.13273748", "43.1649297887787", " 47.6846964102578", " 73.1255999898738", " 64.1193240537596", " 24.5454175918056", "0.984", " 0.803", " 4.136", " 1.636", " 5.153", "-0.02", " -0.32", " 2.05", " 0.71", " 2.37", "0.898642591683424", " 0.425265662798859", " 0.00655826786463931", " 0.724116812281727", " 4.26762278917803E-05", "1", " 1", " 0.0447973841718562", " 1", " 0.00267555484801779", "5.3", "0.9", " 3.2", " 1.7", " 3.6", " ", " 1.3", " ", " ", " ", " ", " 2.8", " 3.9", " ", " 2.0", " ", " 2.0", " ", " 2.0", " 2.0", " ", " 4.3", " 4.7", " 1.3", " 5.1", " 0.9", " ", " 2.8", " 2.4", " 3.2", " ", " 1.3", " ", " 3.4", " 3.8", " 4.6", " 3.8", " 5.3", " 4.2", " 4.2", " 4.6"
