"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla/lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla/lps", "Group CV [%]: cla", "Group CV [%]: cla/lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla/lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla/lps) / (ctrl)", "Ratio: (cla/lps) / (lps)", "Ratio: (no2-cla/lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla/lps) / (ctrl)", "Log2 Fold Change: (cla/lps) / (lps)", "Log2 Fold Change: (no2-cla/lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla/lps) / (ctrl)", "P-value: (cla/lps) / (lps)", "P-value: (no2-cla/lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla/lps) / (ctrl)", "Adj. P-value: (cla/lps) / (lps)", "Adj. P-value: (no2-cla/lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Liver-F-9.raw (F9)", "Peak Rating: Liver-F-10.raw (F10)", "Peak Rating: Liver-F-11.raw (F11)", "Peak Rating: Liver-F-12.raw (F12)", "Peak Rating: Liver-F-13.raw (F13)", "Peak Rating: Liver-F-14.raw (F14)", "Peak Rating: Liver-F-15.raw (F15)", "Peak Rating: Liver-F-16.raw (F16)", "Peak Rating: Liver-F-25.raw (F25)", "Peak Rating: Liver-F-26.raw (F26)", "Peak Rating: Liver-F-27.raw (F27)", "Peak Rating: Liver-F-28.raw (F28)", "Peak Rating: Liver-F-29.raw (F29)", "Peak Rating: Liver-F-30.raw (F30)", "Peak Rating: Liver-F-31.raw (F31)", "Peak Rating: Liver-F-32.raw (F32)", "Peak Rating: Liver-F-1.raw (F1)", "Peak Rating: Liver-F-2.raw (F2)", "Peak Rating: Liver-F-3.raw (F3)", "Peak Rating: Liver-F-4.raw (F4)", "Peak Rating: Liver-F-5.raw (F5)", "Peak Rating: Liver-F-6.raw (F6)", "Peak Rating: Liver-F-7.raw (F7)", "Peak Rating: Liver-F-8.raw (F8)", "Peak Rating: Liver-F-17.raw (F17)", "Peak Rating: Liver-F-18.raw (F18)", "Peak Rating: Liver-F-19.raw (F19)", "Peak Rating: Liver-F-20.raw (F20)", "Peak Rating: Liver-F-21.raw (F21)", "Peak Rating: Liver-F-22.raw (F22)", "Peak Rating: Liver-F-23.raw (F23)", "Peak Rating: Liver-F-24.raw (F24)", "Peak Rating: Liver-F-33.raw (F33)", "Peak Rating: Liver-F-34.raw (F34)", "Peak Rating: Liver-F-35.raw (F35)", "Peak Rating: Liver-F-36.raw (F36)", "Peak Rating: Liver-F-37.raw (F37)", "Peak Rating: Liver-F-38.raw (F38)", "Peak Rating: Liver-F-39.raw (F39)", "Peak Rating: Liver-F-40.raw (F40)"
"24", "", "False", "Cholic acid", "C24 H40 O5", "Full match", " Full match", " Full match", " Full match", " Full match", "1.37", "408.28813", "407.28082", "3.970", "284738573.66614", "80", "4", "1", "99.6", "10.0", "4.3", "No matches found", " No matches found", " No matches found", " Single match found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "144013739.751579", " 38317954.7445965", " 98708744.386819", " 48821127.7325162", " 43122802.775231", "67.850675356189", " 55.4963174639635", " 59.2260719234106", " 86.8838223637417", " 101.50682407527", "1.459", " 0.495", " 0.437", " 0.785", " 0.883", "0.54", " -1.02", " -1.19", " -0.35", " -0.18", "0.999164685762976", " 0.207486915221842", " 0.0550586962349535", " 0.999998843156677", " 0.966641509624889", "0.999999999946231", " 1", " 0.404528476504034", " 0.999999999996915", " 1", "7.0", "6.6", " 5.1", " 6.2", " 6.2", " 6.6", " 5.8", " 6.6", " 6.2", " 5.5", " 6.2", " 3.9", " 3.9", " 6.2", " 5.8", " 5.5", " 5.8", " 5.8", " 5.8", " 6.6", " 6.2", " 6.2", " 6.2", " 7.0", " 6.6", " 4.5", " 5.6", " 6.2", " 5.5", " 5.1", " 6.2", " 6.6", " 5.5", " 6.2", " 5.5", " 5.8", " 2.7", " 5.8", " 5.8", " 4.7", " 5.1"
"27", "", "False", "3-dehydroecdysone", "C27 H42 O6", "Not the top hit", " No results", " No results", " Not the top hit", " Full match", "1.68", "462.29891", "461.29164", "6.911", "226544118.376688", "8", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "7126655.27953253", " 16836756.5965542", " 8730755.43444904", " 31131291.3952024", " 9855868.07694146", "78.7680451102462", " 179.831949021342", " 118.574736849215", " 56.9689658646022", " 36.2561795585226", "0.816", " 3.566", " 1.129", " 0.541", " 0.317", "-0.29", " 1.83", " 0.17", " -0.89", " -1.66", "0.991836809168712", " 0.313759796256144", " 0.988518476769538", " 0.999559468796881", " 0.592796981954248", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.9", "3.9", " 4.8", " 3.9", " 5.2", " 6.6", " 4.8", " 5.6", " 4.2", " 6.6", " 5.1", " 5.5", " 5.5", " 4.3", " 4.7", " 3.3", " 4.5", " 1.1", " 6.6", " 5.1", " 5.2", " 4.1", " 3.5", " 3.2", " 3.5", " 3.0", " 4.8", " 5.5", " 3.9", " 2.4", " 5.5", " 5.5", " 3.9", " 5.2", " 3.8", " 5.0", " 6.9", " 5.0", " 5.6", " 6.7", " 6.3"
"49", "", "False", "5-[2-(3-Furyl)ethyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,5,6,7,8,8a-octahydro-1-naphthalenecarboxylic acid", "C20 H28 O4", "Full match", " Full match", " No results", " Partial match", " Partial match", "1.64", "332.19930", "331.19203", "3.342", "213542177.440044", "26", "6", "0", "89.1", "9.5", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "46594005.6173096", " 19056972.4834781", " 64151673.7246451", " 18238756.5715979", " 18997147.4957814", "78.6921826864545", " 30.4210648733461", " 82.7130613198491", " 53.8455117955685", " 72.2207295906286", "0.726", " 0.284", " 0.296", " 1.045", " 1.042", "-0.46", " -1.81", " -1.76", " 0.06", " 0.06", "0.988805043479557", " 0.0374840775532604", " 0.017119179742863", " 0.999222504364164", " 0.993142377723032", "0.999999999946231", " 0.346187945502757", " 0.183646864827034", " 0.999999999996915", " 1", "6.6", "4.3", " 5.8", " 4.3", " 4.3", " 6.6", " 4.3", " 4.3", " 3.9", " 4.8", " 4.4", " 2.9", " 4.1", " 3.3", " 4.4", " 4.1", " 5.6", " 3.9", " 3.2", " 5.5", " 3.6", " 4.3", " 6.2", " 3.6", " 3.9", " 3.9", " 3.6", " 2.0", " 1.7", " 2.0", " 2.4", " 2.0", " 3.6", " 3.9", " 2.8", " 3.9", " 4.2", " ", " 3.6", " 2.8", " 2.8"
"29", "", "False", "3E,9Z,12Z,15Z-octadecatetraenoic acid", "C18 H28 O2", "Full match", " No results", " No results", " Partial match", " Full match", "0.92", "276.20919", "275.20191", "6.781", "201254226.474836", "73", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "23401084.3455516", " 16895124.8402149", " 41884375.595175", " 108667612.955464", " 46650030.3159101", "46.5961390159936", " 112.068840665983", " 64.1621794781263", " 50.3866309689629", " 35.1522558319168", "0.559", " 2.594", " 1.114", " 0.155", " 0.429", "-0.84", " 1.38", " 0.16", " -2.69", " -1.22", "0.14148566595278", " 0.0496484521221775", " 0.959740347805067", " 0.00101967299020522", " 0.201590828670322", "0.999999999946231", " 0.424339114231736", " 1", " 0.156009967501399", " 1", "7.1", "6.2", " 4.7", " 6.2", " 6.2", " 6.2", " 5.8", " 5.8", " 5.4", " 6.2", " ", " 6.6", " 5.8", " ", " 6.2", " 6.4", " 5.8", " 6.6", " 7.0", " 7.0", " 6.0", " 6.6", " 5.5", " 6.2", " 6.6", " 6.6", " 6.6", " 6.2", " 6.6", " 6.2", " 6.2", " 6.6", " 7.0", " 6.7", " 6.0", " 7.1", " 7.1", " 6.7", " 7.1", " 6.7", " 6.7"
"35", "", "False", "LPC 18:2", "C26 H50 N O7 P", "No match", " No results", " Invalid mass", " No match", " No match", "115575.03", "579.35436", "578.34708", "5.206", "188947289.062683", "2", "0", "5", "", "", "80.1", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "11052323.6790745", " 7378031.46492475", " 15215848.1573538", " 10753674.4418516", " 8579889.08162076", "29.2801358597831", " 211.978425063801", " 31.0447309185481", " 47.3562826563723", " 36.1015791356062", "0.726", " 0.707", " 0.564", " 0.686", " 0.798", "-0.46", " -0.50", " -0.83", " -0.54", " -0.33", "0.415251103070069", " 0.928865264439959", " 0.198943520766631", " 0.980138721723098", " 0.623947813614261", "0.999999999946231", " 1", " 0.939652879335249", " 0.999999999996915", " 1", "7.4", "7.4", " 4.7", " 6.1", " 6.8", " 6.1", " 6.2", " 6.8", " 7.2", " 5.2", " 4.8", " 4.7", " 5.8", " 4.5", " 5.2", " 4.5", " 5.2", " 5.2", " 5.2", " 6.0", " 6.3", " 6.3", " 7.1", " 6.7", " 6.3", " 6.6", " 5.6", " 6.4", " 4.8", " 6.6", " 5.8", " 5.8", " 7.0", " 5.7", " 5.7", " 6.5", " 5.7", " 6.3", " 6.0", " 6.1", " 5.0"
"32", "", "False", "2E,4E,8E,10E-Dodecatetraenedioic acid", "C12 H14 O4", "Full match", " No results", " No results", " Partial match", " Full match", "-1.10", "222.08896", "221.08169", "3.613", "188163092.385194", "7", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "CO2", "[M-H]-1", "22440985.0389053", " 45112916.6659666", " 38758414.2463004", " 44060624.8697242", " 30098832.2346985", "105.199351795928", " 86.4044663377402", " 39.4198086445391", " 59.1760202615679", " 77.7503530163677", "0.579", " 1.137", " 0.777", " 1.024", " 0.683", "-0.79", " 0.18", " -0.36", " 0.03", " -0.55", "0.97544938638694", " 0.887173225524349", " 0.998571606112812", " 0.999999931489556", " 0.750786269675372", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "7.1", "5.1", " 5.8", " 6.2", " 6.6", " 5.8", " 6.2", " 5.5", " 5.8", " 5.8", " 6.2", " 6.2", " 6.2", " 6.6", " 6.6", " 5.8", " 6.6", " 6.7", " 6.3", " 6.0", " 7.1", " 6.7", " 6.7", " 6.3", " 6.7", " 6.6", " 6.2", " 6.2", " 5.1", " 6.2", " 6.2", " 5.1", " 5.8", " 6.2", " 6.2", " 6.2", " 6.2", " 5.1", " 5.1", " 6.2", " 5.8"
"47", "", "False", "Deoxycholic acid", "C24 H40 O4", "Full match", " Full match", " No results", " Full match", " Not the top hit", "1.59", "392.29328", "391.28599", "4.126", "173784148.785828", "51", "2", "0", "100.0", "10.0", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "32288028.1645222", " 105387050.248622", " 51784339.5681813", " 108217534.387973", " 95248350.7625786", "71.2676560208571", " 34.698727771677", " 57.1412454766588", " 63.1082778788939", " 53.2201603550169", "0.624", " 2.090", " 1.839", " 0.974", " 0.880", "-0.68", " 1.06", " 0.88", " -0.04", " -0.18", "0.485507708545659", " 0.917268302851602", " 0.983979962146072", " 0.888331839156144", " 0.997900057656655", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.3", "5.8", " 5.5", " 5.1", " 4.7", " 5.1", " 5.5", " 5.5", " 3.7", " 6.0", " 6.0", " 4.4", " 5.6", " 6.0", " 6.3", " 6.0", " 6.0", " 5.1", " 5.5", " 3.6", " 5.5", " 3.9", " 4.7", " 5.5", " 5.5", " 5.1", " 5.5", " 4.3", " 6.2", " 5.5", " 5.5", " 6.2", " 5.8", " 6.2", " 5.5", " 5.5", " 4.8", " 5.5", " 3.6", " 5.5", " 5.5"
"33", "", "False", "5-methyl-2E-tridecenoic acid", "C14 H26 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-0.69", "226.19312", "225.18585", "6.667", "155555253.789457", "45", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "22933714.3401367", " 24907793.9400689", " 23597001.23014", " 74866077.3165746", " 28977820.3577287", "43.521566012232", " 54.1185540681879", " 84.9149888150475", " 53.7606337405305", " 59.9085757705065", "0.972", " 3.173", " 1.228", " 0.333", " 0.387", "-0.04", " 1.67", " 0.30", " -1.59", " -1.37", "0.60854460285372", " 0.11533221366138", " 0.999999027790117", " 0.0336408604690775", " 0.10513542230075", "0.999999999946231", " 0.749343969831855", " 1", " 0.999999999996915", " 1", "6.2", "5.8", " 6.2", " 6.2", " 4.3", " 6.2", " 5.8", " 5.1", " 4.1", " 5.5", " 5.5", " 1.3", " 5.5", " 5.8", " 5.5", " ", " 3.2", " 5.1", " 6.2", " 5.5", " 5.1", " 6.2", " 5.1", " 6.2", " 4.8", " 5.1", " 5.5", " 5.8", " 5.1", " 5.5", " 5.5", " 5.8", " 5.8", " 5.1", " 5.1", " 5.1", " 5.5", " 5.5", " 4.3", " 5.8", " 5.8"
"28", "", "False", "6Z,9Z,12Z,15Z,18Z-tetracosapentaenoic acid", "C24 H38 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "1.37", "358.28767", "357.28040", "8.213", "142843044.739615", "16", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "16555532.9851107", " 50260876.718674", " 15560242.8398483", " 41872442.7556447", " 11513911.894179", "54.6513830692899", " 78.2154339525953", " 122.963922490242", " 74.7385966569348", " 81.9797629406555", "1.064", " 2.691", " 0.740", " 1.200", " 0.275", "0.09", " 1.43", " -0.43", " 0.26", " -1.86", "0.999999991464675", " 0.398928469068088", " 0.999971005401858", " 0.978310890834425", " 0.342105611710119", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.6", "4.7", " 1.3", " 5.1", " 2.6", " 2.8", " 4.7", " 3.6", " 3.1", " 6.6", " 5.5", " 4.7", " 5.8", " 5.1", " 6.2", " 4.3", " 4.7", " 6.2", " 3.2", " 4.3", " 5.5", " 5.5", " 1.2", " 5.8", " 4.8", " 4.7", " 5.6", " 6.6", " 6.6", " 5.8", " 6.6", " 5.5", " 5.8", " 5.5", " 4.1", " 5.1", " 5.8", " 5.8", " 5.5", " 5.8", " 5.1"
"36", "", "False", "all-cis-4,7,10,13,16-Docosapentaenoic acid", "C22 H34 O2", "Full match", " Full match", " No results", " Not the top hit", " Full match", "1.43", "330.25635", "329.24908", "7.849", "139571306.911255", "17", "2", "0", "93.7", "59.1", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "57615059.4685053", " 42061140.8404923", " 41559756.9735489", " 27065475.0273237", " 29972289.9668864", "48.0967105376637", " 30.0660831289989", " 67.8052011031945", " 107.679194884441", " 34.3872266041306", "1.386", " 0.651", " 0.721", " 1.554", " 1.107", "0.47", " -0.62", " -0.47", " 0.64", " 0.15", "0.968144898760269", " 0.999962460619717", " 0.993328199681704", " 0.998392667173963", " 0.990483798250267", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.7", "4.3", " 2.8", " 6.6", " 3.6", " 4.7", " 5.1", " ", " 6.2", " ", " ", " ", " 6.7", " ", " ", " 6.0", " 4.8", " 3.6", " 5.8", " 3.9", " 5.1", " 5.8", " 6.2", " 3.6", " 4.7", " 5.1", " ", " ", " ", " 4.7", " ", " 3.2", " 3.6", " 5.6", " ", " ", " 6.0", " ", " ", " 6.3", " 4.8"
"42", "", "False", "Alepric acid", "C14 H24 O2", "Full match", " No results", " No results", " Partial match", " Full match", "-0.85", "224.17744", "223.17016", "6.202", "136829775.320761", "48", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "6287551.34080408", " 46071771.2319478", " 6550468.37090337", " 92682610.0287283", " 42284580.6186292", "89.0777990266391", " 57.0533222754162", " 44.9903161001069", " 46.7908586461548", " 50.2742028565227", "0.960", " 14.149", " 6.455", " 0.497", " 0.456", "-0.06", " 3.82", " 2.69", " -1.01", " -1.13", "0.989118223780922", " 6.93296287046508E-09", " 1.23041489918929E-06", " 0.257042823359505", " 0.401921940953472", "0.999999999946231", " 1.26411023004813E-06", " 5.91717710610123E-05", " 0.999999999996915", " 1", "7.0", "5.6", " 5.6", " 5.6", " 5.2", " 5.6", " 5.8", " 5.8", " 3.3", " 6.6", " 6.6", " 6.6", " 6.6", " 7.0", " 6.2", " 6.2", " 6.2", " 5.4", " 6.2", " 6.7", " 5.4", " 6.0", " 5.6", " 6.0", " 6.4", " 6.6", " 7.0", " 7.0", " 6.6", " 6.6", " 6.6", " 6.6", " 7.0", " 7.0", " 6.6", " 6.6", " 6.6", " 7.0", " 6.2", " 6.6", " 7.0"
"39", "", "False", "", "C24 H36 N4 O2", "Full match", " No results", " No results", " No results", " No results", "-1.85", "412.28306", "411.27579", "6.563", "135324876.567928", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1335663.72240978", " 68430371.8511381", " 4647062.09745198", " 8077132.7096242", " 1494751.69063598", "74.8614870326545", " 138.247262523303", " 98.7353962443891", " 81.9741458334257", " 108.369933439724", "0.287", " 1.738", " 0.322", " 8.472", " 0.185", "-1.80", " 0.80", " -1.64", " 3.08", " -2.43", "0.780732235568484", " 0.896331182962538", " 0.873284741269073", " 0.870125235406022", " 0.316409653447203", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "5.5", "0.6", " ", " 0.8", " 2.1", " 5.2", " 4.5", " 1.7", " ", " ", " ", " 5.1", " 1.4", " ", " ", " ", " ", " 0.2", " 4.7", " 3.6", " ", " 0.6", " ", " 5.2", " 1.5", " 1.0", " 1.7", " 4.7", " 3.3", " 1.4", " 5.5", " 4.3", " 3.9", " 2.7", " 0.2", " 2.5", " 1.4", " 0.8", " ", " 1.6", " 4.1"
"40", "", "False", "(+/-)9-HODE", "C18 H32 O3", "Full match", " Full match", " No results", " Not the top hit", " Not the top hit", "1.08", "296.23547", "295.22819", "5.768", "127964521.295511", "55", "9", "0", "96.4", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "20497057.5025115", " 66328320.9745037", " 44752653.0164165", " 65152586.7387534", " 48075077.1466535", "55.6267761340998", " 45.6611729021141", " 43.8716858503528", " 40.6280231729421", " 46.4685827523311", "0.458", " 1.456", " 1.074", " 1.018", " 0.738", "-1.13", " 0.54", " 0.10", " 0.03", " -0.44", "0.0207039183995554", " 0.647708587918248", " 0.995577044608596", " 0.998739170350254", " 0.873888126398554", "0.993193243249472", " 1", " 1", " 0.999999999996915", " 1", "7.0", "6.6", " 6.6", " 6.6", " 6.6", " ", " 6.6", " 6.2", " 4.6", " 5.5", " 7.0", " 3.6", " 6.6", " 6.2", " 6.6", " 6.6", " 7.0", " 5.8", " 6.2", " 6.2", " 5.8", " 6.6", " 5.5", " 5.8", " 5.8", " 6.2", " 6.6", " 6.6", " 6.6", " 6.6", " 5.8", " 6.2", " 6.6", " 6.6", " ", " 6.6", " 6.2", " 6.6", " 6.2", " 6.2", " 7.0"
"233", "", "False", "delta10-13-PhytoF", "C18 H32 O6", "Full match", " No results", " No results", " Not the top hit", " Full match", "1.31", "344.22034", "343.21306", "2.424", "126649066.349481", "130", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "41025343.2535999", " 108444910.784671", " 75209935.7629001", " 70824511.2905558", " 1417806.76227094", "78.2717730469786", " 75.4938387652021", " 33.9250192220661", " 38.0369287636859", " ", "0.545", " 0.942", " 0.019", " 1.531", " 0.020", "-0.87", " -0.09", " -5.73", " 0.61", " -5.64", "0.698130175969728", " 0.999999999989258", " ", " 0.925274980717201", " ", "0.999999999946231", " 1", " ", " 0.999999999996915", " ", "6.3", "3.9", " ", " ", " 3.2", " ", " ", " 3.6", " 3.3", " 3.6", " 3.9", " ", " 3.6", " 2.0", " 0.7", " ", " ", " ", " 5.2", " ", " 4.4", " ", " ", " 4.8", " 4.8", " 6.3", " 5.2", " 3.7", " 4.1", " 4.4", " ", " ", " 3.7", " ", " ", " ", " ", " ", " 1.4", " ", " "
"212", "", "False", "?17-6-keto prostaglandin F1a", "C20 H32 O6", "No match", " Invalid mass", " No match", " No match", " No match", "-48910.60", "350.21003", "349.20275", "2.816", "126097978.231115", "28", "10", "2", "74.7", "8.7", "10.9", "Multiple matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "10529740.3287537", " 6849685.52640499", " 20313078.1857214", " 13418664.6460315", " 8871702.27418894", "80.1867626805534", " 40.5854104872879", " 128.789827370157", " 64.5641492355071", " 96.9003509525996", "0.518", " 0.661", " 0.437", " 0.510", " 0.661", "-0.95", " -0.60", " -1.20", " -0.97", " -0.60", "0.894331624866016", " 0.951847881813467", " 0.734175886263015", " 0.544970888446894", " 0.988340132309132", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "5.2", "0.5", " 1.1", " 2.2", " 1.8", " 2.0", " 2.8", " 3.6", " 2.8", " 4.1", " 1.1", " 1.1", " 2.2", " 2.0", " 5.2", " 1.8", " 1.4", " 0.7", " 1.2", " 4.7", " 1.3", " 3.9", " 3.2", " 3.6", " 3.9", " 1.4", " ", " 2.2", " 3.6", " ", " 1.3", " 1.3", " 1.7", " 2.8", " 1.1", " 2.0", " ", " 2.2", " 2.0", " ", " 0.7"
"55", "", "False", "5-((3Z,6Z,9Z,12Z,15Z,18Z)-henicosa-3,6,9,12,15,18-hexaen-1-yl)resorcinol", "C27 H36 O2", "Not the top hit", " No results", " No results", " Full match", " Full match", "-3.81", "392.27003", "391.26276", "7.677", "117188121.42562", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "16625310.9203548", " 8807376.59138614", " 9366336.9177721", " 29335098.3647955", " 4520102.21500416", "71.8929583351999", " 73.4662763658301", " 120.184980901657", " 64.484630686431", " 98.0253399772868", "1.775", " 3.132", " 0.483", " 0.300", " 0.154", "0.83", " 1.65", " -1.05", " -1.74", " -2.70", "0.999540140822003", " 0.988438681559079", " 0.286751546482911", " 0.727767047537875", " 0.145487334297513", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.2", "2.8", " 3.2", " 2.0", " 2.0", " 5.5", " ", " 2.4", " ", " 2.6", " 2.4", " ", " 3.0", " ", " 1.4", " 2.6", " 2.0", " 4.5", " 2.4", " 2.8", " 3.9", " 1.8", " 5.6", " 0.9", " ", " 2.6", " ", " 2.4", " ", " 6.2", " 2.8", " 3.6", " 3.6", " 3.0", " 0.5", " 3.7", " 2.7", " ", " ", " 2.6", " 5.5"
"30", "", "False", "", "C41 H68 O6", "Full match", " No results", " No results", " No results", " No results", "1.95", "656.50287", "655.49559", "7.101", "116831028.583195", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1697958.50844148", " 2458428.42739982", " 5446186.95178308", " 10659583.1400994", " 2463192.2377223", "94.2749848041625", " 213.933705592836", " 96.1474502598003", " 86.7665146506146", " 113.739572252664", "0.312", " 1.957", " 0.452", " 0.231", " 0.231", "-1.68", " 0.97", " -1.14", " -2.12", " -2.11", "0.957920078939012", " 0.722070825195727", " 0.989431698337067", " 0.859159215527703", " 0.338385240986187", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "7.0", "", " ", " 2.3", " 1.4", " 3.0", " ", " 1.7", " ", " 3.3", " 5.2", " 2.8", " 2.5", " 3.9", " ", " ", " 4.0", " ", " 4.8", " 3.6", " ", " 2.0", " ", " 3.3", " 2.3", " 3.1", " 2.9", " 7.0", " 5.1", " 4.1", " 4.7", " 3.2", " 4.3", " 3.5", " ", " 1.4", " 1.5", " 3.3", " 2.7", " 1.1", " 3.9"
