"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2023-01-11", "Mass List Match: HMDB Serum metabolites (v5. 40600 cpds)", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla_lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla_lps", "Group CV [%]: cla", "Group CV [%]: cla_lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla_lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla_lps) / (ctrl)", "Ratio: (cla_lps) / (lps)", "Ratio: (no2-cla_lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla_lps) / (ctrl)", "Log2 Fold Change: (cla_lps) / (lps)", "Log2 Fold Change: (no2-cla_lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla_lps) / (ctrl)", "P-value: (cla_lps) / (lps)", "P-value: (no2-cla_lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla_lps) / (ctrl)", "Adj. P-value: (cla_lps) / (lps)", "Adj. P-value: (no2-cla_lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Kidney-H-9.raw (F9)", "Peak Rating: Kidney-H-10.raw (F10)", "Peak Rating: Kidney-H-11.raw (F11)", "Peak Rating: Kidney-H-12.raw (F12)", "Peak Rating: Kidney-H-13.raw (F13)", "Peak Rating: Kidney-H-14.raw (F14)", "Peak Rating: Kidney-H-15.raw (F15)", "Peak Rating: Kidney-H-16.raw (F16)", "Peak Rating: Kidney-H-25.raw (F25)", "Peak Rating: Kidney-H-26.raw (F26)", "Peak Rating: Kidney-H-27.raw (F27)", "Peak Rating: Kidney-H-28.raw (F28)", "Peak Rating: Kidney-H-29.raw (F29)", "Peak Rating: Kidney-H-30.raw (F30)", "Peak Rating: Kidney-H-31.raw (F31)", "Peak Rating: Kidney-H-32.raw (F32)", "Peak Rating: Kidney-H-1.raw (F1)", "Peak Rating: Kidney-H-2.raw (F2)", "Peak Rating: Kidney-H-3.raw (F3)", "Peak Rating: Kidney-H-4.raw (F4)", "Peak Rating: Kidney-H-5.raw (F5)", "Peak Rating: Kidney-H-6.raw (F6)", "Peak Rating: Kidney-H-7.raw (F7)", "Peak Rating: Kidney-H-8.raw (F8)", "Peak Rating: Kidney-H-17.raw (F17)", "Peak Rating: Kidney-H-18.raw (F18)", "Peak Rating: Kidney-H-19.raw (F19)", "Peak Rating: Kidney-H-20.raw (F20)", "Peak Rating: Kidney-H-21.raw (F21)", "Peak Rating: Kidney-H-22.raw (F22)", "Peak Rating: Kidney-H-23.raw (F23)", "Peak Rating: Kidney-H-24.raw (F24)", "Peak Rating: Kidney-H-33.raw (F33)", "Peak Rating: Kidney-H-34.raw (F34)", "Peak Rating: Kidney-H-35.raw (F35)", "Peak Rating: Kidney-H-36.raw (F36)", "Peak Rating: Kidney-H-37.raw (F37)", "Peak Rating: Kidney-H-38.raw (F38)", "Peak Rating: Kidney-H-39.raw (F39)", "Peak Rating: Kidney-H-40.raw (F40)"
"7865", "", "False", "delta10-13-PhytoF", "C18 H32 O6", "No results", " No results", " No results", " No results", " Full match", "-2.55", "344.21901", "343.21173", "4.305", "2140637.9869612", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "Multiple matches found", " No matches found", "NoMSn", "", "[M-H]-1", "100457.365812911", " 104683.89825865", " 60452.753498911", " 90269.058509831", " 188924.833900147", "54.4157417017877", " 116.352431669097", " 198.756590507205", " 122.302453983488", " 102.348590756106", "1.662", " 1.493", " 3.125", " 1.160", " 2.093", "0.73", " 0.58", " 1.64", " 0.21", " 1.07", "0.999777659173831", " 0.950340072567981", " 0.878999898854232", " 0.986944026689355", " 0.99945156179927", "1", " 1", " 1", " 1", " 1", "4.8", "0.5", " ", " ", " ", " 0.5", " 3.3", " ", " ", " 2.3", " 1.6", " ", " ", " 0.7", " ", " 1.1", " ", " ", " ", " 4.8", " ", " 0.7", " 2.0", " ", " ", " 1.1", " 2.8", " ", " ", " ", " 3.7", " ", " 1.7", " 0.5", " 2.2", " 2.2", " ", " 1.4", " ", " ", " "
"3644", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "519.04469", "518.03741", "6.750", "2140604.23634476", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "483868.505614299", " 1115801.88349793", " 238762.932713128", " 230808.550189984", " 650798.832342782", "45.853121968927", " 64.9417469515366", " 82.3391380117954", " 39.332809409378", " 68.3142018161984", "2.027", " 0.967", " 2.726", " 4.834", " 2.820", "1.02", " -0.05", " 1.45", " 2.27", " 1.50", "0.817608096223984", " 0.976079499142247", " 0.175529898057925", " 0.0017325830524455", " 0.050883675422226", "1", " 1", " 0.588221647185905", " 0.126506734910675", " 0.650051620152222", "5.5", "1.8", " ", " 1.8", " 3.7", " 1.6", " ", " ", " ", " ", " 2.0", " ", " 0.7", " 2.4", " ", " 1.3", " 2.8", " 2.3", " ", " ", " ", " ", " ", " ", " ", " 5.5", " ", " ", " ", " 2.7", " ", " 5.1", " ", " 2.2", " 3.6", " ", " 2.2", " 1.6", " ", " ", " "
"3677","","False","1,4-bis[(2-ethylhexyl)oxy]-1,4-dioxobutane-2-sulfonic acid","C20 H38 O7 S","Full match"," No results"," No results"," No results"," Full match","-2.26","422.23287","421.22559","9.850","2139945.62325066","0","0","0","","","","No matches found"," No matches found","","Single match found"," Multiple matches found","PreferredDDA","","[M-H]-1","91722.2607786029"," 128977.692608224"," 97038.8785311573"," 95718.7456929792"," 111032.48264781","16.7902097670473"," 184.015242010111"," 29.9368556431442"," 25.0746457344855"," 29.7318965537529","0.945"," 0.986"," 1.144"," 1.347"," 1.160","-0.08"," -0.02"," 0.19"," 0.43"," 0.21","0.990750243196905"," 0.969581420961433"," 0.994894601587896"," 0.0318240438782362"," 0.845683150577785","1"," 1"," 1"," 0.66940415299497"," 1","5.8","4.4"," 4.0"," 3.3"," 4.0"," 4.0"," 4.4"," 4.0"," 3.6"," 4.2"," 2.5"," 3.6"," 2.1"," 2.1"," 3.9"," 5.8"," 3.3"," 3.9"," 2.4"," 2.8"," 3.1"," 5.3"," 3.9"," 3.1"," 4.6"," 4.3"," 4.6"," 2.8"," 3.3"," 3.9"," 3.5"," 3.9"," 3.9"," 2.4"," 3.4"," 2.4"," 3.9"," 3.1"," 3.1"," 3.1"," 5.3"
"5083", "", "False", "ZATOSETRON", "C19 H25 Cl N2 O2", "No results", " No results", " No results", " No results", " Full match", "3.22", "348.16158", "347.15430", "6.839", "2137067.23398769", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "NoMSn", "", "[M-H]-1", "243883.431538657", " 207892.688733302", " 723514.962725225", " 406487.019004998", " 400900.649052533", "67.3563318283414", " 45.1901623577901", " 67.622315191936", " 118.292598029526", " 80.3973187602942", "0.337", " 0.562", " 0.554", " 0.511", " 0.986", "-1.57", " -0.83", " -0.85", " -0.97", " -0.02", "0.247945320227558", " 0.942538157168584", " 0.983780750966942", " 0.503161215447312", " 0.999425253522646", "1", " 1", " 1", " 1", " 1", "6.0", "", " ", " 2.0", " 3.3", " ", " 3.1", " ", " ", " ", " ", " ", " 0.8", " ", " 3.0", " ", " ", " ", " 3.2", " ", " ", " ", " 1.2", " 4.5", " 1.8", " 1.1", " ", " ", " ", " 6.0", " ", " 4.5", " 4.3", " ", " 5.1", " 2.2", " ", " ", " ", " ", " "
"1628", "", "False", "FAHFA 18:3/16:2", "C34 H56 O4", "Unused", " No results", " Invalid mass", " No results", " No results", "-7.90", "528.41369", "527.40641", "7.298", "2136302.56014668", "0", "0", "2", "", "", "47.7", "Multiple matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "335429.147105133", " 352211.310569747", " 502533.73914214", " 1040342.30133011", " 632356.571799664", "40.7361320141265", " 38.6153338661525", " 51.0900064088534", " 57.13529292469", " 71.1633968789951", "0.667", " 2.070", " 1.258", " 0.339", " 0.608", "-0.58", " 1.05", " 0.33", " -1.56", " -0.72", "0.525181382204989", " 0.457937867060742", " 0.848016066070988", " 0.00895709713860249", " 0.961682404613049", "1", " 1", " 1", " 0.372424487971245", " 1", "5.8", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.5", " ", " ", " ", " 3.1", " ", " ", " 2.6", " ", " 3.6", " 5.6", " ", " 5.1", " 5.1", " 3.6", " ", " ", " 5.8", " ", " ", " ", " ", " 3.7", " ", " 5.1", " 5.5", " ", " 5.2"
"2444","","False","11-hydroxy-4-methyl-2E,4E,6E-dodecatrienoic acid","C13 H20 O3","Not the top hit"," No results"," No results"," Partial match"," Full match","-4.32","224.14028","223.13300","3.918","2135365.4920698","5","0","0","","","","No matches found"," No matches found","","Multiple matches found"," Single match found","PreferredDDA","","[M-H]-1","556819.391414438"," 765708.938343861"," 603357.670367479"," 809730.813059442"," 845591.482889055","28.9233182239208"," 40.1551369282137"," 78.3251236638358"," 33.0730962885552"," 44.7879263433703","0.923"," 1.342"," 1.401"," 0.946"," 1.044","-0.12"," 0.42"," 0.49"," -0.08"," 0.06","0.989020341146397"," 0.781743410325497"," 0.404703297168996"," 0.920542281576418"," 0.969445400674741","1"," 1"," 0.994606208706939"," 1"," 1","6.2","3.6"," "," 3.6"," 2.8"," 4.0"," 4.3"," "," 2.4"," 2.6"," 3.0"," "," 4.1"," 3.0"," 1.1"," 2.8"," 3.3"," 2.4"," 2.2"," 2.6"," 1.4"," 1.8"," 6.2"," 1.8"," "," 5.6"," 2.3"," 3.5"," 6.1"," 3.8"," 3.8"," 4.6"," "," 3.3"," 3.0"," 2.6"," 4.1"," 2.6"," 1.7"," 1.8"," 2.6"
"4099", "", "False", "", "C2 H4 Cl4 N O4 P S", "Full match", " No results", " No results", " No results", " No results", "-4.57", "308.83386", "307.82659", "1.107", "2133596.68363752", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "805678.596288987", " 460340.597380882", " 1272506.63443256", " 565647.135765971", " 385891.066690264", "49.1235376880609", " 97.5618606195703", " 31.5641319267988", " 63.8422078199512", " 57.6960872480022", "0.633", " 0.445", " 0.303", " 0.814", " 0.682", "-0.66", " -1.17", " -1.72", " -0.30", " -0.55", "0.803332387019507", " 0.206540509689758", " 0.00830906501750905", " 0.861290447467725", " 0.631937981185333", "1", " 1", " 0.0599211094118626", " 1", " 1", "5.8", "4.3", " 3.7", " 2.2", " 4.3", " 1.4", " 1.8", " 2.2", " 3.7", " 4.7", " 4.8", " 4.7", " 3.3", " 3.6", " 2.2", " 5.0", " 0.8", " 4.6", " 4.8", " 4.6", " 4.8", " 4.6", " ", " 4.1", " 4.8", " 1.4", " 3.3", " 2.7", " 0.7", " 1.8", " 4.5", " 4.5", " 2.8", " 3.7", " 4.8", " 3.9", " 3.3", " 2.7", " 5.8", " ", " 1.4"
"4787", "", "False", "", "C H Cl N3 O4 P3 S2", "Full match", " No results", " No results", " No results", " No results", "-0.27", "310.83090", "309.82362", "1.068", "2133596.68363752", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "775923.082141945", " 502125.926410995", " 1244689.06088093", " 697899.854649432", " 374813.591372814", "50.7302726489823", " 94.7657053494344", " 31.9059573337212", " 54.0945224040102", " 51.6698097657101", "0.623", " 0.561", " 0.301", " 0.719", " 0.537", "-0.68", " -0.83", " -1.73", " -0.47", " -0.90", "0.770053487559612", " 0.376536381872604", " 0.00574455744841174", " 0.697663849015318", " 0.333828953830486", "1", " 1", " 0.0451372444831022", " 1", " 1", "4.8", "4.3", " 3.0", " 3.3", " 4.3", " 1.4", " ", " ", " 3.3", " 4.7", " 4.5", " 4.7", " 3.7", " 3.1", " 2.2", " 4.2", " 3.9", " 4.6", " 4.8", " ", " 4.8", " 4.1", " ", " 4.1", " 4.8", " 1.1", " 3.0", " 2.7", " 0.7", " 1.4", " 4.8", " 3.3", " 2.0", " 3.7", " ", " ", " 3.1", " 3.0", " 3.1", " ", " "
"3665","","False","10,11-epoxy-3,7,11-trimethyl-2E,6E-tridecadienoic acid","C16 H26 O3","Full match"," No results"," No results"," Not the top hit"," Full match","-2.29","266.18758","265.18035","4.691","2133308.96603036","3","0","0","","","","No matches found"," No matches found","","Multiple matches found"," Multiple matches found","PreferredDDA","","[M-H]-1","442045.39227141"," 766749.238427096"," 308143.756373066"," 755507.361408829"," 1009816.02422392","61.4919310164221"," 47.3384786774109"," 30.4391321247085"," 64.2832572406251"," 45.5665771118348","1.435"," 2.452"," 3.277"," 1.015"," 1.337","0.52"," 1.29"," 1.71"," 0.02"," 0.42","0.0684750825021595"," 0.00236833335301478"," 4.93168607541561E-05"," 0.99998565046752"," 0.680803943885633","0.514192906314293"," 0.0496962659893126"," 0.000983637002003239"," 1"," 1","4.3",""," "," "," "," "," "," "," 1.3"," "," 1.3"," "," "," 1.7"," "," 1.1"," 1.1"," "," 3.8"," "," "," "," "," "," "," "," 1.7"," 1.1"," "," "," 4.3"," 0.7"," "," 0.7"," "," 3.2"," "," 1.3"," 1.3"," "," "
"3172", "", "False", "", "C33 H6 Cl N9 O", "Full match", " No results", " No results", " No results", " No results", "2.44", "579.03980", "578.03252", "6.759", "2132721.37517901", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "285185.14346274", " 768995.045619557", " 173805.803028808", " 194345.275679335", " 363626.612414782", "70.1305923449335", " 76.1487404015785", " 73.7933226228678", " 47.2252074981222", " 80.2126919872122", "1.641", " 1.118", " 2.092", " 3.957", " 1.871", "0.71", " 0.16", " 1.06", " 1.98", " 0.90", "0.949761414292306", " 0.991559396955085", " 0.349666289378824", " 0.0394140845253812", " 0.613277162656761", "1", " 1", " 0.91633460522125", " 0.716554439519127", " 1", "5.2", "", " ", " 2.6", " ", " ", " 1.2", " ", " ", " ", " 0.9", " ", " ", " 4.3", " ", " ", " ", " 2.6", " ", " 5.2", " ", " ", " 1.7", " ", " ", " 0.7", " 1.1", " ", " ", " ", " ", " 3.1", " ", " 1.8", " 1.8", " 1.3", " ", " ", " ", " ", " "
"2783", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "314.20097", "313.19370", "7.827", "2132082.03186936", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "702816.70094598", " 813643.676559329", " 362618.26222326", " 590111.303515215", " 447822.992684035", "68.6050334265812", " 37.1467620338734", " 67.8048098517987", " 45.3243061051191", " 37.7223605149525", "1.938", " 1.627", " 1.235", " 1.379", " 0.759", "0.95", " 0.70", " 0.30", " 0.46", " -0.40", "0.143335978003439", " 0.258952406614576", " 0.907258930272428", " 0.998624676021869", " 0.753514301974745", "0.829777674541914", " 1", " 1", " 1", " 1", "5.7", "", " ", " ", " 3.6", " ", " ", " ", " ", " ", " 5.7", " ", " 5.4", " ", " 2.2", " 3.1", " 1.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"1559", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "268.74730", "267.74002", "0.555", "2131036.47908744", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "29020.3505435934", " 28044.058706512", " 28243.5352726284", " 43398.6656065038", " 28588.5088441056", "135.489167188576", " 32.9180532490256", " 104.713883542581", " 236.273362271812", " 43.3970459132948", "1.028", " 1.537", " 1.012", " 0.646", " 0.659", "0.04", " 0.62", " 0.02", " -0.63", " -0.60", "0.984468277343369", " 0.472027494801287", " 0.999915060846316", " 0.309049703526093", " 0.392143564486382", "1", " 1", " 1", " 1", " 1", "4.7", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.7", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"2397", "", "False", "Clocinnamox", "C29 H29 Cl N2 O4", "No match", " No results", " No results", " No results", " Full match", "-3.15", "504.18000", "503.17271", "10.944", "2130745.47312608", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "876024.500005037", " 83686.3226339592", " 80013.6728286891", " 86714.4844055516", " 85585.0568174603", "64.947693174678", " 38.2945710525795", " 20.0206082630899", " 41.8192688772456", " 6.76750579931684", "10.948", " 1.084", " 1.070", " 0.965", " 0.987", "3.45", " 0.12", " 0.10", " -0.05", " -0.02", "1.54665169560531E-12", " 0.960621901374155", " 0.999603015115095", " 0.999999999103212", " 0.989421262311103", "3.47261971955781E-09", " 1", " 1", " 1", " 1", "5.5", "3.5", " 3.9", " 5.1", " 4.5", " 3.7", " 5.5", " 3.7", " 4.5", " ", " ", " ", " ", " ", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"2144", "", "False", "", "C22 H37 N S", "Full match", " No results", " No results", " No results", " No results", "4.10", "347.26610", "346.25882", "4.865", "2129605.21841211", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "80073.098315107", " 75708.7512167711", " 42497.5632417179", " 61020.7510477964", " 66514.612509731", "53.1682958320946", " 17.3987382531105", " 36.2396845349292", " 29.7287672218823", " 219.475680471374", "1.884", " 1.436", " 1.565", " 1.241", " 1.090", "0.91", " 0.52", " 0.65", " 0.31", " 0.12", "0.207476845759565", " 0.757361080878193", " 0.0475201431178079", " 0.982400045978727", " 0.442517304580827", "1", " 1", " 0.225450821627593", " 1", " 1", "6.6", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 6.6", " ", " 2.1", " ", " ", " ", " "
"3763", "", "False", "", "C24 H54 Cl N7 O8 P2 S", "Full match", " No results", " No results", " No results", " No results", "-2.52", "697.29008", "696.28280", "5.504", "2128804.69256589", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "760440.026334244", " 407802.193778835", " 211667.060333388", " 252788.227618797", " 295070.186016886", "50.1694497064314", " 17.194686016168", " 146.371188387481", " 92.1793197773102", " 37.4619762934134", "3.593", " 1.194", " 1.394", " 1.613", " 1.167", "1.85", " 0.26", " 0.48", " 0.69", " 0.22", "0.0547409049453208", " 0.705050016350529", " 0.998818969087187", " 0.99979325857859", " 0.847994032711595", "0.445315278364063", " 1", " 1", " 1", " 1", "3.6", "", " ", " ", " ", " 2.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.6", " ", " ", " ", " 1.3", " 0.7", " ", " ", " 2.8", " ", " ", " ", " ", " ", " ", " ", " 2.3"
"3206", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "461.14259", "460.13531", "6.600", "2128719.41169716", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "371095.785990035", " 372220.88091203", " 351433.307849799", " 192507.054602395", " 244089.764939554", "105.122710065222", " 110.379892150098", " 74.4814361056804", " 86.6998949557406", " 100.787301371015", "1.056", " 0.548", " 0.695", " 1.934", " 1.268", "0.08", " -0.87", " -0.53", " 0.95", " 0.34", "0.996732304716738", " 0.752704038168842", " 0.974234497375243", " 0.804798727097058", " 0.974473883676525", "1", " 1", " 1", " 1", " 1", "5.8", "4.5", " 2.6", " 0.9", " ", " 0.7", " ", " ", " 2.7", " ", " 2.0", " ", " ", " 2.3", " ", " 0.7", " ", " 5.8", " ", " 1.8", " ", " ", " 3.3", " 1.8", " 1.4", " ", " 5.8", " ", " ", " ", " ", " 1.1", " ", " ", " 1.4", " 2.4", " ", " ", " 1.7", " ", " "
"3088", "", "False", "", "C2 H3 Cl N7 O3 P3 S3", "Full match", " No results", " No results", " No results", " No results", "-1.76", "396.83539", "395.82811", "2.210", "2125902.28454928", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "377895.806965866", " 255383.722719644", " 423619.116457627", " 442990.267174353", " 239054.832321125", "45.4174022980479", " 66.6264744823116", " 69.9362673735094", " 91.6915437803093", " 32.2012624018659", "0.892", " 1.046", " 0.564", " 0.576", " 0.540", "-0.16", " 0.06", " -0.83", " -0.79", " -0.89", "0.996539291951193", " 0.840092694288057", " 0.353193098276306", " 0.0538339996343359", " 0.0475514852732106", "1", " 1", " 0.921832960075416", " 0.822089656011278", " 0.626187520877866", "4.5", "2.6", " 3.7", " 3.3", " 3.3", " 1.2", " 1.6", " 2.3", " 1.2", " 3.3", " 1.6", " 2.2", " 2.0", " ", " ", " ", " 2.1", " 4.2", " 3.0", " ", " 1.2", " 2.6", " 2.2", " 3.0", " 4.1", " 3.2", " 3.1", " ", " 4.3", " 4.5", " 3.9", " 2.7", " 3.0", " 1.0", " ", " ", " 3.6", " 3.2", " 1.9", " 3.2", " "
"3366", "", "False", "Mometasone furoate", "C27 H30 Cl2 O6", "No results", " No results", " No results", " Full match", " Full match", "-4.15", "520.13978", "519.13251", "5.926", "2124959.03480056", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "NoMSn", "", "[M-H]-1", "836889.72168668", " 934795.285881916", " 520204.892059298", " 331579.524807524", " 1202803.31922408", "53.8627124966691", " 53.5768045876824", " 72.0617352363069", " 76.4148855038756", " 62.3278749335994", "1.609", " 0.637", " 2.312", " 2.819", " 3.627", "0.69", " -0.65", " 1.21", " 1.50", " 1.86", "0.969634559858833", " 0.958973123097985", " 0.824545471617702", " 0.143201537802059", " 0.4213307662074", "1", " 1", " 1", " 1", " 1", "2.8", "", " ", " ", " ", " ", " ", " 1.4", " ", " ", " ", " ", " ", " ", " 2.4", " ", " ", " ", " ", " ", " 1.6", " 1.3", " ", " 1.4", " 1.3", " ", " ", " 1.1", " ", " ", " ", " 1.1", " ", " ", " ", " 2.0", " ", " ", " ", " 2.8", " 0.7"
"2227", "", "False", "4-Tert-butyl-N-[6-(2-hydroxyethoxy)-5-(3-methoxyphenoxy)pyrimidin-4-yl]benzenesulfonamide", "C23 H27 N3 O6 S", "Not the top hit", " No results", " No results", " No results", " Full match", "0.19", "473.16214", "472.15487", "5.474", "2123330.33334173", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "108013.317742798", " 88961.0800850503", " 47645.5046139271", " 51661.8206178236", " 102633.264824166", "184.05864643938", " 89.3252600074929", " 48.2459277813143", " 49.7485603630522", " 109.95054833806", "2.267", " 1.084", " 2.154", " 1.722", " 1.987", "1.18", " 0.12", " 1.11", " 0.78", " 0.99", "0.0825262167797269", " 0.999378436912115", " 0.281630640896931", " 0.552294479986221", " 0.398319966223377", "0.583086045947038", " 1", " 0.799155532449833", " 1", " 1", "5.0", "", " 3.2", " ", " 2.6", " ", " ", " ", " ", " ", " 2.7", " ", " 3.0", " ", " ", " ", " ", " 0.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.5", " ", " 2.6", " ", " 5.0", " 3.0", " 2.7", " ", " ", " "
"4516", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "532.01741", "531.01013", "6.777", "2123223.92540854", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "232134.607182008", " 568390.849018218", " 176912.557424315", " 139750.040495704", " 206159.807360849", "105.427407738624", " 100.315765592771", " 83.1744038718046", " 95.8149057175633", " 88.2865565094196", "1.312", " 0.790", " 1.165", " 4.067", " 1.475", "0.39", " -0.34", " 0.22", " 2.02", " 0.56", "0.987105265717629", " 0.995974956989798", " 0.868093341603558", " 0.670521581539793", " 0.974088139152088", "1", " 1", " 1", " 1", " 1", "6.0", "", " ", " 3.0", " 1.8", " ", " 2.4", " 0.8", " ", " 1.4", " 2.2", " ", " 3.9", " 1.4", " 1.8", " ", " ", " ", " ", " 6.0", " ", " ", " ", " ", " ", " 1.1", " 3.3", " ", " ", " ", " ", " ", " ", " ", " 2.2", " 2.2", " ", " ", " ", " 1.8", " "
"2445", "", "False", "", "C6 H13 Cl N8 O2 S3", "Full match", " No results", " No results", " No results", " No results", "-3.49", "359.99995", "358.99263", "4.088", "2122275.68590075", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "83316.4330708185", " 73050.0583062759", " 54355.4459683195", " 72614.0581114378", " 74413.3019338111", "216.270902610045", " 9.28969318479905", " 169.948748142022", " 10.4770181344102", " 8.56926743274858", "1.533", " 1.336", " 1.369", " 1.006", " 1.025", "0.62", " 0.42", " 0.45", " 0.01", " 0.04", "0.671325104599193", " 0.99998624489983", " 0.999997151267203", " 0.999994895118367", " 0.999999844547839", "1", " 1", " 1", " 1", " 1", "6.0", "", " 5.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 6.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"3426", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "581.94069", "580.93341", "0.511", "2121827.87680418", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "398099.496072199", " 241489.131066576", " 237555.273914555", " 696927.037569995", " 222558.815518654", "74.9262481401549", " 134.029322258833", " 94.6022807029027", " 78.7415524118941", " 118.469356183481", "1.676", " 2.934", " 0.937", " 0.347", " 0.319", "0.74", " 1.55", " -0.09", " -1.53", " -1.65", "0.926314232279778", " 0.353816089869263", " 0.901797147359442", " 0.575288171508645", " 0.860350417845418", "1", " 1", " 1", " 1", " 1", "7.0", "5.2", " ", " 6.4", " 6.0", " ", " ", " 6.0", " ", " 5.8", " ", " ", " 6.1", " ", " ", " ", " ", " ", " ", " ", " ", " 5.6", " ", " ", " 6.0", " 6.0", " ", " 4.2", " 5.6", " 7.0", " 5.6", " 5.8", " ", " ", " 6.2", " ", " 5.4", " ", " ", " 3.9", " 6.4"
