"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: 16h-lps", "Group Area: 16h-lps-cla", "Group Area: 6h-cla-lps", "Group Area: 6h-lps", "Group Area: cla", "Group Area: ctrl", "Group CV [%]: 16h-lps", "Group CV [%]: 16h-lps-cla", "Group CV [%]: 6h-cla-lps", "Group CV [%]: 6h-lps", "Group CV [%]: cla", "Group CV [%]: ctrl", "Ratio: (16h-lps-cla) / (16h-lps)", "Ratio: (6h-lps) / (16h-lps)", "Ratio: (6h-cla-lps) / (16h-lps-cla)", "Ratio: (cla) / (6h-cla-lps)", "Ratio: (6h-cla-lps) / (6h-lps)", "Ratio: (ctrl) / (6h-lps)", "Ratio: (cla) / (ctrl)", "Log2 Fold Change: (16h-lps-cla) / (16h-lps)", "Log2 Fold Change: (6h-lps) / (16h-lps)", "Log2 Fold Change: (6h-cla-lps) / (16h-lps-cla)", "Log2 Fold Change: (cla) / (6h-cla-lps)", "Log2 Fold Change: (6h-cla-lps) / (6h-lps)", "Log2 Fold Change: (ctrl) / (6h-lps)", "Log2 Fold Change: (cla) / (ctrl)", "P-value: (16h-lps-cla) / (16h-lps)", "P-value: (6h-lps) / (16h-lps)", "P-value: (6h-cla-lps) / (16h-lps-cla)", "P-value: (cla) / (6h-cla-lps)", "P-value: (6h-cla-lps) / (6h-lps)", "P-value: (ctrl) / (6h-lps)", "P-value: (cla) / (ctrl)", "Adj. P-value: (16h-lps-cla) / (16h-lps)", "Adj. P-value: (6h-lps) / (16h-lps)", "Adj. P-value: (6h-cla-lps) / (16h-lps-cla)", "Adj. P-value: (cla) / (6h-cla-lps)", "Adj. P-value: (6h-cla-lps) / (6h-lps)", "Adj. P-value: (ctrl) / (6h-lps)", "Adj. P-value: (cla) / (ctrl)", "Peak Rating (Max.)", "Peak Rating: Plasma-27.raw (F27)", "Peak Rating: Plasma-28.raw (F28)", "Peak Rating: Plasma-29.raw (F29)", "Peak Rating: Plasma-30.raw (F30)", "Peak Rating: Plasma-31.raw (F31)", "Peak Rating: Plasma-32.raw (F32)", "Peak Rating: Plasma-33.raw (F33)", "Peak Rating: Plasma-34.raw (F34)", "Peak Rating: Plasma-35.raw (F35)", "Peak Rating: Plasma-36.raw (F36)", "Peak Rating: Plasma-21.raw (F21)", "Peak Rating: Plasma-22.raw (F22)", "Peak Rating: Plasma-23.raw (F23)", "Peak Rating: Plasma-24.raw (F24)", "Peak Rating: Plasma-25.raw (F25)", "Peak Rating: Plasma-26.raw (F26)", "Peak Rating: Plasma-14.raw (F14)", "Peak Rating: Plasma-15.raw (F15)", "Peak Rating: Plasma-16.raw (F16)", "Peak Rating: Plasma-17.raw (F17)", "Peak Rating: Plasma-18.raw (F18)", "Peak Rating: Plasma-19.raw (F19)", "Peak Rating: Plasma-20.raw (F20)", "Peak Rating: Plasma-8.raw (F8)", "Peak Rating: Plasma-9.raw (F9)", "Peak Rating: Plasma-10.raw (F10)", "Peak Rating: Plasma-11.raw (F11)", "Peak Rating: Plasma-12.raw (F12)", "Peak Rating: Plasma-1.raw (F1)", "Peak Rating: Plasma-2.raw (F2)", "Peak Rating: Plasma-3.raw (F3)", "Peak Rating: Plasma-4.raw (F4)", "Peak Rating: Plasma-5.raw (F5)", "Peak Rating: Plasma-6.raw (F6)", "Peak Rating: Plasma-7.raw (F7)"
"15", "", "False", "Adrenic acid", "C22 H36 O2", "Full match", " Full match", " No results", " Full match", " Not the top hit", "2.72", "332.27243", "331.26516", "12.166", "68687218.0463175", "14", "3", "0", "95.7", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "7240135.57159583", " 14579350.5773907", " 29835788.7789107", " 40815235.3522412", " 10141696.6933378", " 19075224.7314152", "36.6705638863815", " 36.2127685291766", " 18.4959234350297", " 43.3458339205765", " 29.3926194656632", " 46.0498073517544", "2.014", " 5.637", " 2.046", " 0.340", " 0.731", " 0.467", " 0.532", "1.01", " 2.50", " 1.03", " -1.56", " -0.45", " -1.10", " -0.91", "0.438970168143579", " 2.31010060436354E-06", " 0.00270280077010498", " 0.0013917648980788", " 0.941471637152033", " 0.00607928258005874", " 0.408687491006345", "1", " 0.000205598953788355", " 0.242062497264915", " 0.0522544457187766", " 1", " 0.132915223682193", " 1", "7.7", "4.8", " 4.8", " ", " 6.3", " 4.6", " 5.2", " 6.7", " 4.8", " 4.1", " 4.8", " 7.7", " 5.8", " 7.3", " 7.7", " 5.8", " 4.7", " 6.2", " 5.1", " 4.7", " 4.7", " 5.8", " 6.2", " 5.1", " 7.2", " 6.1", " 6.8", " 7.6", " 6.1", " 5.1", " 5.5", " 5.5", " 5.1", " 6.6", " 5.1", " 3.6"
"22", "", "False", "Ethyl myristate", "C16 H32 O2", "Full match", " Full match", " No results", " Not the top hit", " Not the top hit", "4.07", "256.24127", "255.23400", "11.860", "66795212.0686162", "32", "2", "0", "97.2", "9.9", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "26485690.0263156", " 36052987.0873806", " 35874612.1939188", " 53830501.3415236", " 40777423.1427847", " 35549859.0801212", "9.30851398709012", " ", " 2.52145716344104", " 34.0603733674596", " 8.82800079046973", " 79.7369804865089", "1.361", " 2.032", " 0.995", " 1.137", " 0.666", " 0.660", " 1.147", "0.44", " 1.02", " -0.01", " 0.18", " -0.59", " -0.60", " 0.20", "", " 0.649778940704455", " ", " 0.999526886171774", " 0.941234367579445", " 0.76725342003753", " 0.965895872849025", "", " 1", " ", " 1", " 1", " 1", " 1", "9.2", "", " ", " 8.7", " 8.0", " ", " ", " 4.7", " ", " ", " ", " ", " 9.2", " ", " ", " ", " 9.2", " ", " 6.3", " ", " ", " ", " ", " 4.4", " ", " ", " 7.6", " 7.2", " ", " ", " ", " ", " 5.5", " ", " 5.5", " "
"20", "", "False", "11(Z)-Eicosenoic acid", "C20 H38 O2", "Full match", " Full match", " No results", " Partial match", " Not the top hit", "2.58", "310.28798", "309.28070", "13.864", "64499586.3010397", "39", "3", "0", "95.7", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "9705210.21589586", " 17181125.083623", " 42579066.9108039", " 33051116.0832996", " 16080339.9183546", " 23578566.1011664", "52.3787974142901", " 42.3515680997017", " 24.8502611385975", " 37.8802182429318", " 35.4204610504407", " 50.493744592719", "1.770", " 3.406", " 2.478", " 0.378", " 1.288", " 0.713", " 0.682", "0.82", " 1.77", " 1.31", " -1.40", " 0.37", " -0.49", " -0.55", "0.578382599399255", " 0.000303311673036877", " 0.00425680951660878", " 0.0130298017835452", " 0.922012661591922", " 0.753013615312551", " 0.621221712396259", "1", " 0.00899824630009401", " 0.242062497264915", " 0.256252768409722", " 1", " 1", " 1", "7.6", "5.5", " 5.8", " 4.1", " 5.8", " 5.1", " 6.6", " 6.2", " 6.2", " 6.2", " 6.2", " 7.2", " 7.2", " 7.6", " 7.2", " 7.2", " 7.2", " 6.7", " 6.3", " 7.5", " 5.2", " 6.7", " 6.3", " 7.1", " 7.1", " 6.7", " 6.0", " 6.7", " 7.1", " 6.2", " 6.2", " 5.8", " 6.6", " 6.2", " 5.8", " 6.6"
"17", "", "False", "", "C32 H48 N5 O2 P", "Full match", " No results", " No results", " No results", " No results", "-0.12", "565.35450", "564.34722", "13.764", "64146388.2145007", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "6859970.32406659", " 18011045.1249863", " 28715612.1876303", " 34909367.0166409", " 20878689.8693407", " 34037326.5478133", "114.829763227274", " 93.6010444332196", " 51.906934625286", " 50.8269493704242", " 51.7963225225292", " 29.601632829837", "2.626", " 5.089", " 1.594", " 0.727", " 0.823", " 0.975", " 0.613", "1.39", " 2.35", " 0.67", " -0.46", " -0.28", " -0.04", " -0.71", "0.999998048687583", " 0.556054716899514", " 0.877588055878293", " 0.998935364135348", " 0.98181884632673", " 0.996363092764437", " 0.979282518211103", "1", " 1", " 1", " 1", " 1", " 1", " 1", "7.6", "6.6", " 4.7", " 6.6", " 5.5", " 6.0", " 5.5", " 5.8", " 2.6", " 5.5", " 3.0", " 5.8", " 5.5", " 4.3", " 3.9", " 5.1", " 4.7", " 4.7", " 6.6", " 4.7", " 5.5", " 6.6", " 5.8", " 4.3", " 5.5", " 6.6", " 6.6", " 6.2", " 6.2", " 6.1", " 6.5", " 6.5", " 7.2", " 6.8", " 6.5", " 7.6"
"21", "", "False", "a-Eleostearic acid", "C18 H30 O2", "Full match", " Full match", " No results", " Not the top hit", " Not the top hit", "2.51", "278.22528", "277.21800", "10.010", "61221134.6344715", "76", "6", "0", "96.3", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "8179230.51678659", " 10108057.6757477", " 18817010.102876", " 28579822.0630798", " 10853865.8081149", " 22698450.8508926", "76.4203281509315", " 6.13751719544868", " 44.1052492010533", " 49.4012134544622", " 31.8218997611637", " 43.9266259113364", "1.236", " 3.494", " 1.862", " 0.577", " 0.658", " 0.794", " 0.478", "0.31", " 1.80", " 0.90", " -0.79", " -0.60", " -0.33", " -1.06", "0.954016503797348", " 0.0109267346977777", " 0.457435455398105", " 0.712384964708553", " 0.533930734911837", " 0.495593930855025", " 0.745519133932454", "1", " 0.173657033589682", " 1", " 1", " 1", " 1", " 1", "8.0", "", " 5.8", " ", " ", " 5.6", " ", " 6.5", " ", " 7.6", " 8.0", " 5.1", " ", " 4.7", " 5.5", " 4.3", " 6.2", " 5.5", " 5.1", " ", " 5.5", " 5.5", " 5.5", " 5.5", " ", " 6.0", " 4.4", " 4.8", " 5.6", " 4.7", " 4.7", " 3.9", " 3.6", " ", " 4.7", " "
"51", "", "False", "", "C28 H43 O4 P", "Full match", " No results", " No results", " No results", " No results", "1.93", "474.29081", "473.28353", "12.125", "57409616.2356815", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "32292770.2587162", " 36743446.0153423", " 44708830.9103852", " 39319827.4100985", " 38989890.9089437", " 40418209.6608706", "24.5752390355165", " 18.5918171253713", " 21.1969909780273", " 38.7710704295104", " 24.1166362958591", " 16.7178375312418", "1.138", " 1.218", " 1.217", " 0.872", " 1.137", " 1.028", " 0.965", "0.19", " 0.28", " 0.28", " -0.20", " 0.19", " 0.04", " -0.05", "0.975654280830353", " 0.999998617726727", " 0.99157852793152", " 0.993112698559445", " 0.693319887703739", " 0.924888582948181", " 0.999998276514795", "1", " 1", " 1", " 1", " 1", " 1", " 1", "5.8", "4.2", " 4.2", " 4.9", " 2.7", " 4.2", " 5.1", " 3.9", " ", " 4.3", " 4.3", " 2.7", " 4.6", " 4.2", " 4.6", " 4.6", " 3.8", " 4.4", " 4.1", " 2.9", " 3.7", " 4.1", " 2.2", " 2.2", " 4.9", " 5.3", " 2.7", " 4.9", " ", " 5.5", " 5.8", " 5.1", " 4.7", " 5.1", " 4.3", " 5.1"
"65", "", "False", "PE(18:0/0:0)", "C23 H48 N O7 P", "Not the top hit", " No results", " No results", " Partial match", " Full match", "2.61", "481.31809", "480.31094", "9.007", "50476214.9751016", "5", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "Fatty_Acid_16:0", "[M-H]-1", "12142377.1701699", " 16184519.3980687", " 19671599.7816814", " 19652325.4744957", " 20759901.8691315", " 23174814.6424226", "66.8379860072076", " 51.2635954209382", " 51.6476532270196", " 29.0787868759599", " 37.4270233211985", " 60.4257542842202", "1.333", " 1.618", " 1.215", " 1.055", " 1.001", " 1.179", " 0.896", "0.41", " 0.69", " 0.28", " 0.08", " 0.00", " 0.24", " -0.16", "0.999999970075934", " 0.99300346745814", " 0.999999999771892", " 0.990125147749945", " 0.995076825976945", " 0.990022598666962", " 0.997993491206016", "1", " 1", " 1", " 1", " 1", " 1", " 1", "5.2", "4.3", " 4.3", " 3.9", " 3.6", " 3.6", " 3.9", " 3.2", " 3.0", " 3.9", " 4.3", " 3.2", " 3.9", " 4.3", " 3.9", " 2.0", " 3.9", " 4.9", " 4.9", " 4.9", " 4.6", " 4.9", " 4.9", " 4.6", " 5.2", " 4.4", " 2.6", " 2.2", " 4.8", " 4.3", " 4.7", " 3.6", " 4.3", " 3.9", " ", " 3.2"
"129", "", "False", "", "C19 H34 O P2", "Full match", " No results", " No results", " No results", " No results", "0.04", "340.20850", "339.20123", "10.235", "49132014.0789018", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "25411024.0565152", " 22937832.8299394", " 39604066.7460657", " 37684255.960388", " 33292769.8314525", " 34424094.9222076", "36.6861372021872", " 51.3401668504708", " 16.073501027058", " 59.2350434163879", " 7.52415041218844", " 26.7957396214864", "0.903", " 1.483", " 1.727", " 0.841", " 1.051", " 0.913", " 0.967", "-0.15", " 0.57", " 0.79", " -0.25", " 0.07", " -0.13", " -0.05", "0.996582742832252", " 0.999881759092636", " 0.316494285831875", " 0.995217213921324", " 0.3924952665969", " 0.868320274517361", " 0.995964783376156", "1", " 1", " 1", " 1", " 1", " 1", " 1", "5.8", "2.2", " 2.9", " ", " 3.7", " 4.1", " 2.8", " 1.7", " ", " 3.6", " 0.9", " ", " 5.8", " 4.7", " 4.7", " 4.3", " ", " 4.3", " 3.9", " 3.6", " ", " ", " 1.3", " 2.8", " 5.7", " 5.7", " 5.3", " 5.3", " 5.3", " 3.1", " 4.2", " 4.2", " 4.2", " 3.1", " ", " 4.2"
"54", "", "False", "LPC 18:2", "C26 H50 N O7 P", "No match", " No results", " Invalid mass", " No results", " No results", "115579.54", "579.35670", "578.34942", "7.625", "45491551.3272532", "0", "0", "5", "", "", "76.5", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "5576236.38655262", " 5842428.2370662", " 14574006.2169533", " 13825641.4319316", " 18676437.877417", " 16436902.4463563", "55.0142659613096", " 26.1394630106172", " 51.0560340333785", " 24.321452431404", " 29.8192201157878", " 78.2709193376811", "1.048", " 2.479", " 2.495", " 1.281", " 1.054", " 1.189", " 1.136", "0.07", " 1.31", " 1.32", " 0.36", " 0.08", " 0.25", " 0.18", "0.999941044249129", " 0.144514365459555", " 0.393697704033833", " 0.796088105694699", " 0.999266648974093", " 0.999993711463066", " 0.873329719597184", "1", " 0.99594908142861", " 1", " 1", " 1", " 1", " 1", "6.5", "2.8", " 3.9", " 3.0", " ", " 2.2", " 4.7", " 4.9", " ", " 5.3", " 3.4", " 3.6", " 4.7", " 5.1", " 3.9", " 3.2", " 4.7", " 5.7", " 5.7", " 5.3", " 6.5", " 4.9", " 5.3", " 5.7", " 3.4", " 6.5", " 4.2", " 6.1", " 5.3", " 3.9", " 5.5", " 4.3", " 4.7", " 5.1", " 3.5", " 4.7"
"28", "", "False", "Myristic acid", "C14 H28 O2", "No results", " Invalid mass", " No results", " No results", " No results", "9.33", "228.21106", "227.20378", "10.227", "44541675.2590597", "0", "2", "0", "97.7", "9.9", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "16391775.9229242", " 22953924.7062907", " 24404632.4289393", " 29824113.8063968", " 14400762.305294", " 20921960.8343128", "38.3240957614977", " 18.2897851558765", " 23.9701444686858", " 31.1197660424582", " 22.6240389505095", " 36.6305304149872", "1.400", " 1.819", " 1.063", " 0.590", " 0.818", " 0.702", " 0.688", "0.49", " 0.86", " 0.09", " -0.76", " -0.29", " -0.51", " -0.54", "0.887318006209014", " 0.068360929362829", " 0.992771795934751", " 0.130753490091012", " 0.820280651324212", " 0.0166324817535156", " 0.986822005027343", "1", " 0.608412271329178", " 1", " 1", " 1", " 0.285722275837179", " 1", "7.6", "6.7", " 5.2", " 4.8", " 6.3", " 5.6", " 7.0", " 7.3", " 7.3", " 7.3", " 6.2", " 6.8", " 7.6", " 6.5", " 7.6", " 7.2", " 4.6", " 6.0", " 3.7", " 6.3", " 6.7", " 6.0", " 6.3", " 6.3", " 4.9", " 6.1", " 4.9", " 7.2", " 6.5", " 4.4", " 5.2", " 4.4", " 5.6", " 5.6", " 4.8", " 6.3"
"24", "", "False", "Lignoceric acid", "C24 H48 O2", "Full match", " Full match", " No results", " Full match", " Full match", "4.07", "368.36693", "367.35965", "17.091", "43720663.593119", "14", "2", "0", "94.9", "9.7", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "33465037.8167647", " 34570732.0542059", " 37115752.1434637", " 34538273.1958612", " 36176956.7448369", " 34563979.28502", "7.11402980703567", " 1.39663964238279", " 8.3589721278339", " 3.78254569888576", " 4.54647458408013", " 4.04151169264367", "1.033", " 1.032", " 1.074", " 0.975", " 1.075", " 1.001", " 1.047", "0.05", " 0.05", " 0.10", " -0.04", " 0.10", " 0.00", " 0.07", "0.99926230680858", " 0.999999976046147", " 0.12038118937074", " 0.755075793983144", " 0.0338349747913033", " 0.988906023402898", " 0.877786588527743", "1", " 1", " 1", " 1", " 1", " 1", " 1", "9.6", "9.1", " 9.1", " 8.4", " 9.1", " 9.1", " 9.6", " 9.6", " 9.2", " 9.2", " 8.1", " 8.7", " 8.4", " 9.1", " 8.4", " 9.1", " 9.1", " 9.2", " 9.2", " 8.5", " 9.6", " 9.2", " 9.6", " 7.3", " 9.6", " 9.6", " 8.9", " 9.6", " 9.2", " 9.6", " 9.2", " 8.5", " 9.6", " 9.2", " 8.5", " 9.6"
"36", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "243.18518", "242.17791", "1.855", "43680492.6675422", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "CO2", "[M-H]-1", "12336072.3817467", " 23591343.0795855", " 14179713.3355035", " 20322686.8581673", " 13993741.0262256", " 15631038.6378473", "61.1588729285333", " 50.419193841027", " 36.9520156836675", " 12.7808352719142", " 17.6017676795217", " 30.8023449109298", "1.912", " 1.647", " 0.601", " 0.987", " 0.698", " 0.769", " 0.895", "0.94", " 0.72", " -0.73", " -0.02", " -0.52", " -0.38", " -0.16", "0.0439088937521397", " 0.0670682740978485", " 0.745907982470928", " 0.999886053065542", " 0.905451969536861", " 0.78294477438447", " 0.999999993505769", "1", " 0.608412271329178", " 1", " 1", " 1", " 1", " 1", "7.9", "6.2", " 4.3", " 3.7", " 5.1", " 6.2", " 5.1", " 5.1", " 4.3", " 6.2", " 2.0", " 5.2", " 6.3", " 5.2", " 6.0", " 4.4", " 5.6", " 6.7", " 7.5", " 6.3", " 6.7", " 7.9", " 6.3", " 6.7", " 6.2", " 5.8", " 6.6", " 5.8", " 5.1", " 5.6", " 5.2", " 4.1", " 5.6", " 4.1", " 6.7", " 6.0"
"29", "", "False", "Dinoterb", "C10 H12 N2 O5", "No match", " Invalid mass", " No results", " No results", " No results", "7.66", "240.07646", "239.06918", "4.928", "41759643.0727245", "0", "2", "0", "98.3", "9.9", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "10638503.7649654", " 3670259.56997684", " 2609690.89817385", " 3883370.98622909", " 3156736.33531299", " 10317170.5799135", "65.8184898290941", " 130.608379221275", " 24.8154104736326", " 77.1687533620191", " 48.8731565129081", " 55.7995419067389", "0.345", " 0.365", " 0.711", " 1.210", " 0.672", " 2.657", " 0.306", "-1.54", " -1.45", " -0.49", " 0.27", " -0.57", " 1.41", " -1.71", "0.715054331982245", " 0.0805087775301979", " 0.361422453193414", " 0.93300726983276", " 0.961055738510126", " 0.200757506802984", " 0.381894033087081", "1", " 0.67957273276247", " 1", " 1", " 1", " 1", " 1", "6.6", "5.5", " 5.5", " 5.5", " 6.6", " 5.8", " 5.5", " 6.2", " 4.5", " 4.8", " 4.2", " 5.9", " 6.2", " 5.9", " 6.6", " 5.6", " 5.5", " 6.0", " 5.5", " 5.1", " 4.1", " 4.1", " 3.6", " 4.5", " 4.8", " 5.2", " 5.2", " 5.8", " 5.6", " 5.8", " 5.5", " 6.6", " 6.2", " 6.2", " 5.1", " 4.8"
"153", "", "False", "", "C17 H30 O P2", "Full match", " No results", " No results", " No results", " No results", "-0.79", "312.17694", "311.16966", "8.516", "40758904.3551846", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "28459600.6479962", " 30564382.8715443", " 29971130.1530725", " 34403982.5458308", " 40758904.3551846", " 31570522.2528773", "57.2775438246894", " ", " 14.8900315629039", " 6.76567910768154", " ", " 51.3951647720559", "1.074", " 1.209", " 0.981", " 1.360", " 0.871", " 0.918", " 1.291", "0.10", " 0.27", " -0.03", " 0.44", " -0.20", " -0.12", " 0.37", "", " 0.55366094993758", " ", " ", " 0.994953156417414", " 0.675163746469543", " ", "", " 1", " ", " ", " 1", " 1", " ", "6.8", "", " 3.6", " ", " 3.9", " 4.3", " ", " ", " ", " 3.9", " ", " 5.2", " 6.3", " 4.8", " 5.6", " 6.0", " ", " 6.5", " 6.5", " 5.7", " 6.8", " 6.8", " 6.5", " 6.1", " ", " 4.3", " ", " ", " ", " 3.6", " 4.3", " ", " 4.3", " ", " ", " 4.7"
"38","","False","PE(20:2(11Z,14Z)/0:0)","C25 H48 N O7 P","Not the top hit"," No results"," No results"," Not the top hit"," Full match","3.98","505.31885","504.31082","7.618","39008376.6978817","4","0","0","","","","No matches found"," No matches found"," No matches found"," No matches found"," No matches found","","Multiple matches found","PreferredDDA","","[M-H]-1","7557968.73899618"," 9361577.98187331"," 15925893.2570079"," 19980617.9845962"," 19598047.3207725"," 19002806.1181568","107.551913402306"," 47.4394915321186"," 30.3389958100232"," 33.7856029156872"," 50.2762255971046"," 70.7202230809128","1.239"," 2.644"," 1.701"," 1.231"," 0.797"," 0.951"," 1.031","0.31"," 1.40"," 0.77"," 0.30"," -0.33"," -0.07"," 0.04","0.997332543220493"," 0.662721530431034"," 0.537043841715539"," 0.999987345755904"," 0.999693089254561"," 0.998943267560485"," 0.999999000875376","1"," 1"," 1"," 1"," 1"," 1"," 1","5.5","5.1"," 3.9"," 4.1"," "," 3.0"," 2.6"," 4.7"," "," 3.6"," 3.6"," 4.1"," 4.4"," 5.2"," 4.4"," 5.2"," 4.4"," 4.8"," 5.2"," 4.8"," 4.8"," 4.8"," 5.2"," 5.2"," 4.3"," 4.1"," 4.3"," 5.1"," 4.7"," 4.3"," 5.5"," 3.9"," 4.3"," 4.3"," 3.7"," 3.9"
"27","","False","11(Z),14(Z)-Eicosadienoic acid","C20 H36 O2","Full match"," Full match"," No results"," Not the top hit"," Full match","2.83","308.27240","307.26513","12.726","38570676.812001","36","2","0","96.3","9.8","","No matches found"," No matches found"," No matches found"," No matches found"," No matches found","","Multiple matches found","PreferredDDA","","[M-H]-1","5759931.44797214"," 11378074.0254085"," 28340773.4732853"," 25225148.3676927"," 11982736.1284139"," 13847657.8493219","54.6712686673159"," 34.8788331224076"," 21.0102951243267"," 31.6701914409113"," 34.9986668035771"," 47.0209277867915","1.975"," 4.379"," 2.491"," 0.423"," 1.124"," 0.549"," 0.865","0.98"," 2.13"," 1.32"," -1.24"," 0.17"," -0.87"," -0.21","0.464594140101465"," 1.47705262911746E-05"," 0.00134698903947295"," 0.00666904403240454"," 0.996107673324005"," 0.0889409119300582"," 0.913421578363895","1"," 0.000622150015602184"," 0.242062497264915"," 0.172144699086442"," 1"," 1"," 1","7.2","5.1"," 5.8"," 3.0"," 5.1"," 5.6"," 5.6"," 6.3"," 4.8"," 6.3"," 5.6"," 6.5"," 6.5"," 6.5"," 6.1"," 6.1"," 7.2"," 6.0"," 6.3"," 7.1"," 5.6"," 5.6"," 6.3"," 6.0"," 6.3"," 6.0"," 4.4"," 6.0"," 6.0"," 4.3"," 5.8"," 4.7"," 3.6"," 5.1"," 5.8"," 5.5"
"26","","False","all-cis-4,7,10,13,16-Docosapentaenoic acid","C22 H34 O2","Full match"," Full match"," No results"," Not the top hit"," Full match","3.41","330.25701","329.24973","11.569","36843238.0386966","17","2","0","85.0","36.6","","No matches found"," No matches found"," No matches found"," No matches found"," No matches found","","Multiple matches found","PreferredDDA","CO2","[M-H]-1","2221387.41388509"," 5608124.00898984"," 13679790.5669629"," 16599843.7195713"," 5487268.81026333"," 9044472.2984695","55.381928861842"," 39.3027436982288"," 23.7866115750175"," 52.292219182125"," 32.746058627215"," 52.9536818722771","2.525"," 7.473"," 2.439"," 0.401"," 0.824"," 0.545"," 0.607","1.34"," 2.90"," 1.29"," -1.32"," -0.28"," -0.88"," -0.72","0.0960667246145265"," 4.78677460558075E-07"," 0.00445172408763062"," 0.0125012779257658"," 0.999526859955492"," 0.0582988039146073"," 0.763601158281574","1"," 0.00012839196247616"," 0.242062497264915"," 0.256252768409722"," 1"," 0.80921188294751"," 1","7.2","5.2"," 6.0"," 4.9"," 5.0"," 4.8"," 6.5"," 6.7"," 5.4"," 5.2"," 5.6"," 6.5"," 6.5"," 7.2"," 7.2"," 7.2"," 7.2"," 4.7"," 4.7"," 5.1"," 5.1"," 6.2"," 5.5"," 5.8"," 5.4"," 5.2"," 6.5"," 5.2"," 6.3"," 5.5"," 6.0"," 3.5"," 6.2"," 4.3"," 6.2"," 6.6"
