"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2023-01-11", "Mass List Match: HMDB Serum metabolites (v5. 40600 cpds)", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla_lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla_lps", "Group CV [%]: cla", "Group CV [%]: cla_lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla_lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla_lps) / (ctrl)", "Ratio: (cla_lps) / (lps)", "Ratio: (no2-cla_lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla_lps) / (ctrl)", "Log2 Fold Change: (cla_lps) / (lps)", "Log2 Fold Change: (no2-cla_lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla_lps) / (ctrl)", "P-value: (cla_lps) / (lps)", "P-value: (no2-cla_lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla_lps) / (ctrl)", "Adj. P-value: (cla_lps) / (lps)", "Adj. P-value: (no2-cla_lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Spleen-H-9.raw (F9)", "Peak Rating: Spleen-H-10.raw (F10)", "Peak Rating: Spleen-H-11.raw (F11)", "Peak Rating: Spleen-H-12.raw (F12)", "Peak Rating: Spleen-H-13.raw (F13)", "Peak Rating: Spleen-H-14.raw (F14)", "Peak Rating: Spleen-H-15.raw (F15)", "Peak Rating: Spleen-H-16.raw (F16)", "Peak Rating: Spleen-H-25.raw (F25)", "Peak Rating: Spleen-H-26.raw (F26)", "Peak Rating: Spleen-H-27.raw (F27)", "Peak Rating: Spleen-H-28.raw (F28)", "Peak Rating: Spleen-H-29.raw (F29)", "Peak Rating: Spleen-H-30.raw (F30)", "Peak Rating: Spleen-H-31.raw (F31)", "Peak Rating: Spleen-H-32.raw (F32)", "Peak Rating: Spleen-H-1.raw (F1)", "Peak Rating: Spleen-H-2.raw (F2)", "Peak Rating: Spleen-H-3.raw (F3)", "Peak Rating: Spleen-H-4.raw (F4)", "Peak Rating: Spleen-H-5.raw (F5)", "Peak Rating: Spleen-H-6.raw (F6)", "Peak Rating: Spleen-H-7.raw (F7)", "Peak Rating: Spleen-H-8.raw (F8)", "Peak Rating: Spleen-H-17.raw (F17)", "Peak Rating: Spleen-H-18.raw (F18)", "Peak Rating: Spleen-H-19.raw (F19)", "Peak Rating: Spleen-H-20.raw (F20)", "Peak Rating: Spleen-H-21.raw (F21)", "Peak Rating: Spleen-H-22.raw (F22)", "Peak Rating: Spleen-H-23.raw (F23)", "Peak Rating: Spleen-H-24.raw (F24)", "Peak Rating: Spleen-H-33.raw (F33)", "Peak Rating: Spleen-H-34.raw (F34)", "Peak Rating: Spleen-H-35.raw (F35)", "Peak Rating: Spleen-H-36.raw (F36)", "Peak Rating: Spleen-H-37.raw (F37)", "Peak Rating: Spleen-H-38.raw (F38)", "Peak Rating: Spleen-H-39.raw (F39)", "Peak Rating: Spleen-H-40.raw (F40)"
"6701", "", "False", "", "C7 H4 Cl O2 P S2", "Full match", " No results", " No results", " No results", " No results", "3.71", "249.90881", "248.90154", "0.625", "455279.096546502", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "173326.734675538", " 88958.7585589329", " 177840.740303338", " 193816.191272716", " 169376.097922554", "49.8565652547933", " 75.7021303273277", " 33.4480525954138", " 62.4992841493738", " 45.5161475009535", "0.975", " 1.090", " 0.952", " 0.459", " 0.874", "-0.04", " 0.12", " -0.07", " -1.12", " -0.19", "0.999995473988551", " 0.99625649027869", " 0.999647943778941", " 0.198271888645005", " 0.999834303021939", "1", " 1", " 1", " 1", " 1", "5.8", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"6470", "", "False", "", "C3 H5 Br N2 O8 S2", "Full match", " No results", " No results", " No results", " No results", "-0.06", "339.86705", "338.85977", "0.856", "455071.83891038", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "40546.4287957565", " 36440.3354525807", " 41462.2188458834", " 32703.3933255313", " 44246.1243447897", "118.067565688053", " 36.792235389122", " 134.473332917389", " 31.6836003130237", " 56.412116033868", "0.978", " 0.789", " 1.067", " 1.114", " 1.353", "-0.03", " -0.34", " 0.09", " 0.16", " 0.44", "0.997543536605799", " 0.386556578580638", " 0.899199827803658", " 0.998766876750195", " 0.888381547432199", "1", " 1", " 1", " 1", " 1", "4.9", "4.2", " 2.1", " ", " 4.9", " 4.9", " ", " 1.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.8", " 3.1", " ", " ", " ", " ", " ", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"6426", "", "False", "BENPERIDOL", "C22 H24 F N3 O2", "No results", " No results", " No results", " Partial match", " Full match", "-3.47", "381.18393", "380.17665", "3.715", "454867.655302862", "2", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "NoMSn", "", "[M-H]-1", "111363.342791244", " 82396.6491609066", " 83430.644247379", " 96676.4876201987", " 85532.7942433733", "42.5817467027244", " 57.3130164860769", " 34.1694926151543", " 41.11174699655", " 97.6144611902059", "1.335", " 1.159", " 1.025", " 0.852", " 0.885", "0.42", " 0.21", " 0.04", " -0.23", " -0.18", "0.944346612746056", " 0.947147050910996", " 0.918668156491477", " 0.999995705093419", " 0.999977138991885", "1", " 1", " 1", " 1", " 1", "5.2", "", " ", " ", " ", " 2.1", " ", " ", " ", " ", " 2.0", " ", " ", " ", " ", " 2.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.2"
"7996", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "499.24977", "498.24249", "2.962", "454770.599347979", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "133175.080751632", " 87183.9441626911", " 96042.0609975014", " 104159.252652819", " 95201.3069412731", "69.9882140401994", " 17.4420782380772", " 25.5072840059032", " 26.4175969290572", " 48.3395272326911", "1.387", " 1.085", " 0.991", " 0.837", " 0.914", "0.47", " 0.12", " -0.01", " -0.26", " -0.13", "0.0428053036174023", " 0.845529837923968", " 0.878291755048073", " 0.758987294573498", " 0.999992346599345", "0.968259862335914", " 1", " 1", " 1", " 1", "3.3", "", " ", " ", " 3.3", " ", " ", " ", " 3.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.4", " ", " ", " ", " ", " 1.6", " ", " ", " ", " ", " ", " ", " "
"6721", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "528.10634", "527.09906", "3.037", "454405.636944256", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "91390.6907747518", " 87220.3068107232", " 85609.1389292353", " 96168.3968248888", " 90098.1326899396", "16.1386953285778", " 63.2950601076589", " 22.0797276561465", " 9.34042087608002", " 93.5459872235956", "1.068", " 1.123", " 1.052", " 0.907", " 0.937", "0.09", " 0.17", " 0.07", " -0.14", " -0.09", "0.994728050843942", " 0.966553179572208", " 0.613034285489539", " 0.947292317636733", " 0.93308604750744", "1", " 1", " 1", " 1", " 1", "2.2", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.2", " ", " ", " 1.2", " "
"7613", "", "False", "Torcetrapib", "C26 H25 F9 N2 O4", "No results", " No results", " No results", " Full match", " No results", "0.11", "600.16713", "599.15985", "2.868", "454283.460178358", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "235004.881222797", " 210083.359679005", " 225785.934970756", " 247474.918001561", " 215860.960557695", "21.8742086845167", " 19.8711512095622", " 25.0808319777751", " 29.7719806341105", " 19.9927724290876", "1.041", " 1.096", " 0.956", " 0.849", " 0.872", "0.06", " 0.13", " -0.06", " -0.24", " -0.20", "0.912780095565279", " 0.535996747743535", " 0.999942359199939", " 0.36203373631661", " 0.459897441131616", "1", " 1", " 1", " 1", " 1", "2.8", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.8", " ", " ", " ", " ", " ", " ", " ", " "
"8353", "", "False", "", "C5 H19 N9 O P2", "Full match", " No results", " No results", " No results", " No results", "-2.45", "283.11809", "282.11081", "8.685", "453954.90248338", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "39570.9519406239", " 55408.4453339425", " 34572.4291779141", " 39669.518872848", " 48716.730616931", "88.2874424163833", " 36.7374599875074", " 165.401064333572", " 28.6773771766368", " 25.1215116180164", "1.145", " 1.147", " 1.409", " 1.397", " 1.228", "0.19", " 0.20", " 0.49", " 0.48", " 0.30", "0.97787217089001", " 0.882421360412815", " 0.999038210737298", " 0.414118354210557", " 0.959836496966749", "1", " 1", " 1", " 1", " 1", "5.3", "1.0", " ", " ", " ", " ", " ", " ", " ", " ", " 5.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.9", " ", " 0.7", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"8586", "", "False", "Northiaden", "C18 H19 N S", "No results", " No results", " No results", " No results", " Full match", "-0.97", "281.12355", "280.11627", "8.589", "453954.90248338", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "NoMSn", "", "[M-H]-1", "67064.9381755599", " 94300.747103139", " 66047.2544821711", " 88015.5973891707", " 90715.0121293937", "51.2788354449868", " 20.4824437597203", " 107.395464263133", " 16.6155902963481", " 18.3939748675451", "1.015", " 1.333", " 1.373", " 1.071", " 1.031", "0.02", " 0.41", " 0.46", " 0.10", " 0.04", "0.572375754192618", " 0.992129211376852", " 0.999731446059976", " 0.999979589344075", " 0.999057634571605", "1", " 1", " 1", " 1", " 1", "5.6", "1.0", " ", " ", " ", " ", " 0.4", " ", " ", " ", " 5.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 0.5", " 0.7", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"7199", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "417.82462", "416.81735", "0.061", "453510.135509175", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "149526.529378471", " 203303.265513648", " 100730.996500419", " 239319.344026806", " 219533.904037414", "43.885015494702", " 50.5092978621937", " 87.2042221593612", " 23.3197230448686", " 17.2016266586182", "1.484", " 2.376", " 2.179", " 0.850", " 0.917", "0.57", " 1.25", " 1.12", " -0.24", " -0.12", "0.971532625317419", " 0.12556642392871", " 0.169244503958765", " 0.79455029616242", " 0.999872851748333", "1", " 0.979824251411361", " 0.741244839577343", " 1", " 1", "4.2", "", " ", " ", " ", " ", " ", " 0.5", " ", " ", " ", " ", " 0.4", " 4.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.3", " ", " ", " ", " 1.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"6814", "", "False", "", "C16 H3 Cl2 O P S4", "Full match", " No results", " No results", " No results", " No results", "-1.65", "439.81741", "438.81014", "7.877", "453059.493207955", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "57002.3324272674", " 46419.8200596643", " 92268.8200038129", " 56997.7103827663", " 119052.72410539", "106.329632238589", " 112.810210863112", " 43.4840155460661", " 66.4362203217176", " 94.6237780406789", "0.618", " 0.618", " 1.290", " 0.814", " 2.089", "-0.69", " -0.69", " 0.37", " -0.30", " 1.06", "0.904985509387531", " 0.974506265480457", " 0.999004805860339", " 0.996657107831276", " 0.911538399261172", "1", " 1", " 1", " 1", " 1", "5.9", "", " ", " 3.1", " ", " ", " ", " ", " ", " ", " ", " ", " 4.0", " ", " 3.1", " ", " ", " ", " ", " 3.6", " ", " ", " ", " ", " 1.0", " ", " ", " ", " ", " 4.5", " 3.6", " 5.9", " ", " 2.9", " 4.5", " ", " ", " ", " ", " 3.5", " 3.3"
"5007", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "548.02308", "547.01581", "6.105", "452788.089588014", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "91500.8734162421", " 89433.668771152", " 106831.062105605", " 114356.681961763", " 111853.558795623", "19.1384324254888", " 90.9041442575642", " 40.1728663862016", " 36.4114450786202", " 76.0789483409436", "0.857", " 1.070", " 1.047", " 0.782", " 0.978", "-0.22", " 0.10", " 0.07", " -0.35", " -0.03", "0.985912591292049", " 0.951483007901602", " 0.935521811636688", " 0.999978194096952", " 0.999996604078247", "1", " 1", " 1", " 1", " 1", "5.2", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.0", " ", " ", " 3.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.2", " ", " "
"6005", "", "False", "", "C5 H6 Br2 Cl2 N6", "Full match", " No results", " No results", " No results", " No results", "2.45", "377.84070", "376.83342", "8.966", "452351.688827005", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "287506.070136175", " 316221.247690714", " 183194.139760801", " 238641.774241218", " 398179.368228218", "32.9923687871917", " 18.7460428961443", " 19.3732522455841", " 34.8265006002435", " 16.8658024117157", "1.569", " 1.303", " 2.174", " 1.325", " 1.669", "0.65", " 0.38", " 1.12", " 0.41", " 0.74", "0.0241447785484999", " 0.0564022208617756", " 1.09322979772175E-05", " 0.712569268537228", " 0.033318022419507", "0.757441825594732", " 0.697202250351977", " 0.000668640900930522", " 1", " 0.971030284273215", "5.4", "", " ", " ", " 2.9", " 2.1", " ", " 3.2", " ", " ", " 5.0", " 3.9", " 4.6", " ", " 3.9", " 5.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.6", " 3.6", " ", " 4.0", " ", " ", " 4.4", " ", " 5.4", " 3.7", " ", " 2.7", " 3.9", " 4.8", " ", " "
"7855", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "290.95050", "289.94322", "2.500", "452177.952061241", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "83879.9543919815", " 69421.223884614", " 115076.91180988", " 88971.4525525015", " 62261.325611796", "56.966379713508", " 25.7947192636681", " 79.6116404545693", " 36.9532238106069", " 10.3549102013566", "0.729", " 0.773", " 0.541", " 0.780", " 0.700", "-0.46", " -0.37", " -0.89", " -0.36", " -0.52", "0.538044839808611", " 0.501601697622628", " 0.00494371084090162", " 0.812435324728059", " 0.213143054679457", "1", " 1", " 0.0796588657759379", " 1", " 1", "5.4", "", " 1.4", " ", " 4.5", " ", " 0.8", " ", " ", " ", " ", " 2.1", " ", " ", " ", " ", " ", " ", " ", " ", " 3.6", " ", " ", " ", " ", " ", " 1.5", " 1.5", " ", " 2.0", " ", " ", " 5.4", " ", " ", " ", " ", " ", " ", " ", " "
"5910", "", "False", "", "C7 H7 N3 O5 P2", "Full match", " No results", " No results", " No results", " No results", "-3.54", "274.98512", "273.97813", "0.677", "451933.27821562", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "138608.933768293", " 88752.554416758", " 90207.0208368841", " 97856.0433313446", " 133229.849315668", "66.4119830993666", " 40.5313756701956", " 68.2903725550361", " 61.2869016185019", " 79.4778203311806", "1.537", " 1.085", " 1.477", " 0.907", " 1.361", "0.62", " 0.12", " 0.56", " -0.14", " 0.45", "0.897309374848906", " 0.99999969281679", " 0.91250677851675", " 0.986312954464106", " 0.900636070115795", "1", " 1", " 1", " 1", " 1", "6.0", "", " 5.2", " 3.6", " 5.0", " 5.8", " ", " ", " ", " ", " ", " 3.0", " ", " ", " 4.0", " ", " ", " ", " 4.0", " 3.5", " ", " ", " ", " ", " ", " 2.7", " ", " ", " ", " ", " ", " 2.5", " ", " ", " ", " ", " 6.0", " ", " 5.8", " ", " "
"6173", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "573.10499", "572.09772", "6.623", "451313.227645442", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "199598.547365272", " 159003.269477417", " 278590.646113336", " 220250.278074565", " 131119.105065375", "46.0978123521506", " 42.0092099821711", " 48.3254593574025", " 46.7425763442429", " 41.6668284243722", "0.716", " 0.791", " 0.471", " 0.722", " 0.595", "-0.48", " -0.34", " -1.09", " -0.47", " -0.75", "0.998944327998305", " 0.978426300504948", " 0.109703444315906", " 0.84183362672228", " 0.312831647141597", "1", " 1", " 0.582819250818628", " 1", " 1", "5.8", "", " ", " ", " ", " ", " ", " ", " 5.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"7891", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "498.34495", "497.33768", "8.376", "450822.327047166", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "111108.116204667", " 255600.355221914", " 93524.7406368503", " 152143.874038141", " 285316.361318379", "73.2824411392508", " 40.8069864874193", " 15.7294421708622", " 55.3420027478577", " 40.4691669344402", "1.188", " 1.627", " 3.051", " 1.680", " 1.875", "0.25", " 0.70", " 1.61", " 0.75", " 0.91", "0.785695452468874", " 0.609561261650992", " 0.0180104201501219", " 0.316595852503013", " 0.357608059754896", "1", " 1", " 0.181042244217371", " 1", " 1", "4.0", "2.3", " ", " ", " 3.0", " ", " ", " ", " 2.0", " ", " ", " ", " 2.3", " ", " ", " 4.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.0", " ", " ", " ", " 3.5", " ", " 3.3", " 2.7", " ", " 2.7", " ", " 2.3", " ", " ", " 2.6", " "
"7610", "", "False", "", "C3 H9 N5 O8 P2", "Full match", " No results", " No results", " No results", " No results", "-0.32", "304.99254", "303.98526", "1.033", "450607.657816715", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "93453.3554952244", " 99893.5550163842", " 111239.930299321", " 93858.2122327554", " 147333.676621308", "88.109197115041", " 20.6343447245832", " 51.2036609937335", " 61.8681957542154", " 41.376226001291", "0.840", " 0.844", " 1.324", " 1.064", " 1.570", "-0.25", " -0.25", " 0.41", " 0.09", " 0.65", "0.995301067609962", " 0.999999905194156", " 0.603660628952321", " 0.999623533636522", " 0.619303691615262", "1", " 1", " 1", " 1", " 1", "3.9", "3.0", " ", " ", " ", " 0.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"8387", "", "False", "Cotinine glucuronide", "C16 H20 N2 O7", "No results", " No results", " No results", " Full match", " Full match", "4.77", "352.12873", "351.12145", "0.845", "450585.191391091", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "NoMSn", "", "[M-H]-1", "168693.143512453", " 97418.8534363038", " 122745.368944144", " 99322.7530380658", " 143872.746731556", "70.1327868838788", " 88.219999854152", " 83.3987953570241", " 69.5956202950035", " 57.5199992087177", "1.374", " 0.809", " 1.172", " 0.981", " 1.449", "0.46", " -0.31", " 0.23", " -0.03", " 0.53", "0.957908207138554", " 0.999963435018701", " 0.844717112684776", " 0.999986267854778", " 0.891885893842271", "1", " 1", " 1", " 1", " 1", "5.0", "4.5", " 0.5", " 0.8", " ", " 0.5", " ", " ", " 2.3", " ", " 5.0", " ", " ", " ", " 1.8", " ", " 1.4", " 2.5", " ", " ", " 0.6", " ", " ", " 0.8", " 3.0", " 2.7", " 1.9", " ", " ", " ", " ", " 2.7", " ", " ", " 3.1", " ", " 2.1", " ", " ", " 1.2", " "
"7204", "", "False", "", "C2 H2 Cl N3 O4 P2 S2", "Full match", " No results", " No results", " No results", " No results", "0.46", "292.86518", "291.85791", "0.775", "450431.488920707", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "168474.410699306", " 116871.562492395", " 118092.044817666", " 166228.761201473", " 133748.443240714", "62.2350831690007", " 39.2286940157434", " 89.6152801799854", " 41.5696475952808", " 61.0196741602541", "1.427", " 1.408", " 1.133", " 0.703", " 0.805", "0.51", " 0.49", " 0.18", " -0.51", " -0.31", "0.493555736289699", " 0.542095647612766", " 0.834742016769803", " 0.505766691096209", " 0.986524094643852", "1", " 1", " 1", " 1", " 1", "6.3", "2.2", " 4.0", " 1.4", " 1.4", " ", " 5.0", " 2.7", " ", " ", " 2.6", " 4.9", " 4.7", " ", " ", " ", " 3.4", " ", " ", " ", " ", " 4.6", " 2.7", " 4.4", " ", " 6.3", " 5.8", " 5.5", " 5.0", " ", " 1.1", " ", " 3.0", " 4.8", " 1.9", " ", " 5.0", " ", " 2.3", " ", " "
"6748", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "539.07795", "538.07067", "4.179", "450188.850567021", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "160989.150386134", " 117605.456620883", " 135588.840433461", " 141678.342187823", " 118921.478539756", "59.618007362914", " 21.7017053020257", " 40.7662963877338", " 36.765388978635", " 31.1628346386547", "1.187", " 1.045", " 0.877", " 0.830", " 0.839", "0.25", " 0.06", " -0.19", " -0.27", " -0.25", "0.638476916607554", " 0.994731289631062", " 0.944338093478854", " 0.766494502263916", " 0.785721691517636", "1", " 1", " 1", " 1", " 1", "5.4", "5.2", " ", " ", " 0.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.4", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"6317", "", "False", "Afzelechin 3-O-alpha-L-rhamnopyranoside", "C21 H24 O9", "No results", " No results", " No results", " Partial match", " Full match", "0.67", "420.14231", "419.13504", "4.415", "449796.729770455", "4", "0", "0", "", "", "", "No matches found", " No matches found", "", "Multiple matches found", " Single match found", "NoMSn", "", "[M-H]-1", "142956.71218033", " 132346.332246731", " 99059.9205525506", " 169355.731049435", " 155770.880175018", "40.6928938508741", " 34.2981772861719", " 64.6247990445013", " 49.8862601068338", " 70.333330687171", "1.443", " 1.710", " 1.572", " 0.781", " 0.920", "0.53", " 0.77", " 0.65", " -0.36", " -0.12", "0.984937288388562", " 0.606838462659408", " 0.911965995904416", " 0.538875258825803", " 0.976091335703164", "1", " 1", " 1", " 1", " 1", "4.1", "", " ", " ", " ", " ", " 3.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.1", " ", " 0.5", " ", " ", " ", " ", " 0.8", " ", " "
"7583", "", "False", "", "C2 H8 Br N4 O2 P", "Full match", " No results", " No results", " No results", " No results", "2.55", "229.95741", "228.95013", "1.644", "449575.703020777", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "75502.1689745444", " 72141.0773043933", " 81204.4934081961", " 78872.3030704495", " 91228.8044363649", "8.62713767047014", " 18.8090156534038", " 92.8304293868169", " 104.05174016744", " 16.7059549459591", "0.930", " 0.971", " 1.123", " 0.915", " 1.157", "-0.11", " -0.04", " 0.17", " -0.13", " 0.21", "0.733246642046589", " 0.999999976735436", " 0.998871631971915", " 0.702310423342116", " 0.998545912974162", "1", " 1", " 1", " 1", " 1", "2.3", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.8", " ", " ", " ", " ", " ", " ", " ", " ", " "
