"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla/lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla/lps", "Group CV [%]: cla", "Group CV [%]: cla/lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla/lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla/lps) / (ctrl)", "Ratio: (cla/lps) / (lps)", "Ratio: (no2-cla/lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla/lps) / (ctrl)", "Log2 Fold Change: (cla/lps) / (lps)", "Log2 Fold Change: (no2-cla/lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla/lps) / (ctrl)", "P-value: (cla/lps) / (lps)", "P-value: (no2-cla/lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla/lps) / (ctrl)", "Adj. P-value: (cla/lps) / (lps)", "Adj. P-value: (no2-cla/lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Kidney-F-9.raw (F9)", "Peak Rating: Kidney-F-10.raw (F10)", "Peak Rating: Kidney-F-11.raw (F11)", "Peak Rating: Kidney-F-12.raw (F12)", "Peak Rating: Kidney-F-13.raw (F13)", "Peak Rating: Kidney-F-14.raw (F14)", "Peak Rating: Kidney-F-15.raw (F15)", "Peak Rating: Kidney-F-16.raw (F16)", "Peak Rating: Kidney-F-25.raw (F25)", "Peak Rating: Kidney-F-26.raw (F26)", "Peak Rating: Kidney-F-27.raw (F27)", "Peak Rating: Kidney-F-28.raw (F28)", "Peak Rating: Kidney-F-29.raw (F29)", "Peak Rating: Kidney-F-30.raw (F30)", "Peak Rating: Kidney-F-31.raw (F31)", "Peak Rating: Kidney-F-32.raw (F32)", "Peak Rating: Kidney-F-1.raw (F1)", "Peak Rating: Kidney-F-2.raw (F2)", "Peak Rating: Kidney-F-3.raw (F3)", "Peak Rating: Kidney-F-4.raw (F4)", "Peak Rating: Kidney-F-5.raw (F5)", "Peak Rating: Kidney-F-6.raw (F6)", "Peak Rating: Kidney-F-7.raw (F7)", "Peak Rating: Kidney-F-8.raw (F8)", "Peak Rating: Kidney-F-17.raw (F17)", "Peak Rating: Kidney-F-18.raw (F18)", "Peak Rating: Kidney-F-19.raw (F19)", "Peak Rating: Kidney-F-20.raw (F20)", "Peak Rating: Kidney-F-21.raw (F21)", "Peak Rating: Kidney-F-22.raw (F22)", "Peak Rating: Kidney-F-23.raw (F23)", "Peak Rating: Kidney-F-24.raw (F24)", "Peak Rating: Kidney-F-33.raw (F33)", "Peak Rating: Kidney-F-34.raw (F34)", "Peak Rating: Kidney-F-35.raw (F35)", "Peak Rating: Kidney-F-36.raw (F36)", "Peak Rating: Kidney-F-37.raw (F37)", "Peak Rating: Kidney-F-38.raw (F38)", "Peak Rating: Kidney-F-39.raw (F39)", "Peak Rating: Kidney-F-40.raw (F40)"
"132", "", "False", "Ambrettolic acid", "C16 H30 O3", "Full match", " No results", " No results", " Not the top hit", " Full match", "-2.20", "270.21890", "269.21162", "6.304", "15726126.0174795", "20", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "2235698.21543359", " 3204489.15592274", " 3693972.09521091", " 10949170.6242334", " 2463407.78611177", "35.2410814448687", " 52.2720645415948", " 25.6079086530401", " 61.6999710373315", " 82.2983026589678", "0.605", " 2.964", " 0.667", " 0.293", " 0.225", "-0.72", " 1.57", " -0.58", " -1.77", " -2.15", "0.850417905337609", " 0.364831914593431", " 0.999973018290707", " 0.168494875131508", " 0.328252518669277", "0.999999999999803", " 0.88522667601858", " 0.999999999995581", " 0.947275899383275", " 0.999999999990951", "5.9", "", " ", " ", " ", " 3.2", " ", " ", " 4.6", " 5.5", " ", " 5.2", " 4.8", " 4.6", " 5.2", " ", " 4.8", " ", " ", " ", " 5.9", " 3.2", " ", " ", " ", " ", " 2.4", " ", " ", " ", " ", " 3.6", " ", " ", " ", " 4.5", " ", " 1.7", " ", " 3.1", " "
"131", "", "False", "", "C7 H12 Cl O P S2", "Full match", " No results", " No results", " No results", " No results", "1.79", "241.97600", "240.96873", "10.877", "15634935.0512067", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "CO2", "[M-H]-1", "12725578.7497408", " 13010510.347013", " 12669475.0368221", " 12519874.7908343", " 12405686.2075797", "10.0480725171893", " 11.4877839803325", " 9.40674183972508", " 9.62573759295119", " 9.00248404422622", "1.004", " 0.988", " 0.979", " 1.039", " 0.991", "0.01", " -0.02", " -0.03", " 0.06", " -0.01", "0.986928011153484", " 0.999727475132589", " 0.999171867434763", " 0.999802649446567", " 0.992630566135745", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "7.6", "6.0", " 6.7", " 6.3", " 6.0", " 6.7", " 6.7", " 6.3", " 6.7", " 6.3", " 6.3", " 6.7", " 6.7", " 4.8", " 6.3", " 7.5", " 6.7", " 6.8", " 7.6", " 6.8", " 6.5", " 7.6", " 5.7", " 6.8", " 7.6", " 6.8", " 7.2", " 6.1", " 6.5", " 6.8", " 5.7", " 6.8", " 6.5", " 6.1", " 6.5", " 7.2", " 6.1", " 6.8", " 6.8", " 6.1", " 6.5"
"66", "", "False", "16:4(4Z,7Z,10Z,13Z)", "C16 H24 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-3.13", "248.17685", "247.16958", "6.103", "15282710.592911", "18", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "916980.762807003", " 5586669.40823189", " 1158389.98108279", " 8273952.29192915", " 7252348.03384281", "46.4249287996109", " 65.6062620792935", " 27.1830559170297", " 36.3914276816401", " 50.453478411225", "0.792", " 7.143", " 6.261", " 0.675", " 0.877", "-0.34", " 2.84", " 2.65", " -0.57", " -0.19", "0.969819292258961", " 1.10711717460354E-07", " 1.0030914378012E-06", " 0.240960124358452", " 0.944075003732744", "0.999999999999803", " 6.61502511825618E-06", " 3.59569700011813E-05", " 0.999999999986602", " 0.999999999990951", "6.7", "2.7", " 3.3", " 5.4", " 2.7", " 4.8", " 3.6", " 4.5", " 5.0", " 5.5", " 5.1", " 5.5", " 5.5", " 5.2", " 4.8", " 4.8", " 5.2", " 2.9", " 5.4", " 5.0", " 5.0", " 4.6", " 5.0", " 5.3", " 5.8", " 6.3", " 6.7", " 6.3", " 6.0", " 5.4", " 6.0", " 6.0", " 6.7", " 5.1", " 6.0", " 4.7", " 5.6", " 5.5", " 6.2", " 5.6", " 6.2"
"98", "", "False", "11�-Prostaglandin E2", "C20 H32 O5", "Full match", " Full match", " Full match", " Full match", " Not the top hit", "-1.98", "352.22428", "351.21699", "3.375", "15069709.5340904", "197", "18", "6", "93.9", "80.6", "70.5", "Multiple matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "3789845.72580981", " 4811573.09572831", " 5604897.1261437", " 3335568.29584369", " 5074751.26772549", "42.8295390313284", " 50.2666672442759", " 32.3139872475388", " 87.1047145749099", " 41.732630152623", "0.676", " 0.595", " 0.905", " 1.443", " 1.521", "-0.56", " -0.75", " -0.14", " 0.53", " 0.61", "0.578452452607173", " 0.91775701386428", " 0.993022910497009", " 0.89349715554351", " 0.993644931304606", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "6.3", "3.5", " 5.2", " 5.5", " 3.7", " 3.0", " 4.8", " 3.3", " 4.8", " 6.2", " 5.5", " 4.5", " 6.0", " 4.5", " 5.6", " 5.6", " 5.5", " 6.1", " 5.6", " 6.1", " 5.6", " 4.7", " 6.3", " 5.2", " 5.0", " 4.1", " 5.5", " 3.7", " 4.2", " 4.8", " 5.5", " 4.4", " 5.5", " 4.8", " 4.1", " 4.8", " 3.3", " 5.5", " 5.5", " 5.2", " 5.5"
"76", "", "False", "", "C12 H12 N6 O4", "Full match", " No results", " No results", " No match", " No results", "-1.48", "304.09155", "303.08427", "3.587", "14869202.818497", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "4421245.98350128", " 5889796.39624832", " 6894098.0624979", " 6999884.31471909", " 6044989.07492087", "42.9220357287282", " 52.379280313175", " 50.0121504929544", " 79.5284088947857", " 59.1201449922546", "0.641", " 1.015", " 0.877", " 0.841", " 0.864", "-0.64", " 0.02", " -0.19", " -0.25", " -0.21", "0.959464877366621", " 0.918965296893601", " 0.998871834587637", " 0.784995262483734", " 0.978963343578834", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "6.6", "6.2", " 5.2", " 5.2", " 6.4", " 5.8", " 4.8", " 6.2", " 5.8", " 5.2", " 4.7", " 4.8", " 6.6", " 5.5", " 6.0", " 6.6", " 4.5", " 3.5", " 5.6", " 5.5", " 5.1", " 5.5", " 6.2", " 5.2", " 6.2", " 5.8", " 2.5", " 5.5", " 3.6", " 5.8", " 4.1", " 4.6", " 4.3", " 5.2", " 5.5", " 6.2", " 6.2", " 6.6", " 4.5", " 5.2", " 5.6"
"103", "", "False", "12-hydroxy-10-dodecenoic acid", "C12 H22 O3", "No results", " No results", " No results", " Not the top hit", " Full match", "-4.91", "214.15584", "213.14857", "4.351", "14859613.2333953", "17", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1794563.05883358", " 3596283.02290357", " 2667821.56815201", " 4973575.06467719", " 6555698.42519525", "13.9608381215947", " 45.5247864111451", " 27.6701743709121", " 58.296529231159", " 38.6224829575943", "0.673", " 1.864", " 2.457", " 0.723", " 1.318", "-0.57", " 0.90", " 1.30", " -0.47", " 0.40", "0.37626717900093", " 0.00723697148254265", " 0.00447648405329526", " 0.0695924136030803", " 0.997951653855567", "0.999999999999803", " 0.0540511307602404", " 0.0332403493406704", " 0.644046154981234", " 0.999999999990951", "6.7", "", " 4.4", " 4.0", " 2.5", " 2.5", " 4.7", " 3.6", " 4.4", " 5.1", " 4.5", " 4.5", " 4.1", " 3.3", " 3.3", " 0.5", " 2.3", " 1.5", " 4.0", " 3.6", " 4.7", " 2.8", " 4.3", " ", " 4.7", " 5.5", " 5.5", " 4.5", " 4.1", " 2.6", " 3.7", " 4.8", " 5.1", " 4.6", " 6.0", " ", " 5.6", " 6.7", " 5.2", " 2.7", " 3.8"
"68", "", "False", "Sudan IV", "C24 H20 N4 O", "Full match", " No results", " No results", " Full match", " No results", "1.56", "380.16430", "379.15703", "7.660", "14778601.2572699", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "Fatty_Acid_18:3", "[M-H]-1", "1812383.15778984", " 3412068.39306849", " 3804074.70839604", " 5779973.19961703", " 4899024.50342846", "", " 50.0227020842397", " 34.8324732057557", " 58.327384843582", " 37.5340981595852", "0.476", " 1.519", " 1.288", " 0.590", " 0.848", "-1.07", " 0.60", " 0.36", " -0.76", " -0.24", "", " 0.104683890807307", " 0.491280473208733", " 0.549413570881897", " 0.733911384897582", "", " 0.367933086808036", " 0.986749333071753", " 0.999999999986602", " 0.999999999990951", "6.5", "", " ", " ", " ", " ", " ", " 3.5", " ", " 3.6", " ", " 3.7", " 3.3", " ", " ", " ", " ", " 3.5", " 3.1", " ", " 5.1", " ", " ", " 2.7", " 3.5", " 4.3", " 3.9", " 1.8", " 5.2", " ", " ", " ", " 4.3", " 5.7", " 5.2", " 3.8", " ", " 1.2", " 6.3", " 6.5", " 1.9"
"202", "", "False", "", "C17 H23 N3", "Full match", " No results", " No results", " No results", " No results", "-2.52", "269.18852", "268.18124", "5.614", "14452231.5347493", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "12537436.6327813", " 12185363.515696", " 13957831.0705471", " 12791317.7795188", " 11984157.9539714", "6.48693492121735", " 5.4650242236445", " 4.08153083855853", " 4.6699276407545", " 4.26290937867133", "0.898", " 0.916", " 0.859", " 0.953", " 0.937", "-0.15", " -0.13", " -0.22", " -0.07", " -0.09", "0.0155793718098673", " 0.014573932307164", " 4.71915805728695E-05", " 0.77777272579998", " 0.284264954882932", "0.343832314200553", " 0.0881815144661314", " 0.000845818328729123", " 0.999999999986602", " 0.999999999990951", "8.1", "7.2", " 6.5", " 7.6", " 7.6", " 8.0", " 6.5", " 7.6", " 6.5", " 7.2", " 6.5", " 6.1", " 7.6", " 6.5", " 7.6", " 8.0", " 6.8", " 7.7", " 8.1", " 7.3", " 8.1", " 8.1", " 8.1", " 8.1", " 8.1", " 6.6", " 6.6", " 7.3", " 7.0", " 7.7", " 7.7", " 8.1", " 7.0", " 6.6", " 7.7", " 8.1", " 7.3", " 6.6", " 7.7", " 7.0", " 7.7"
"58", "", "False", "LPA 16:0", "C19 H39 O7 P", "No match", " No results", " Full match", " Partial match", " Partial match", "-2.63", "410.24226", "409.23499", "7.389", "14425665.4352049", "3", "0", "1", "", "", "32.5", "No matches found", " No matches found", " No matches found", " Single match found", " No matches found", "", "Multiple matches found", "PreferredDDA", "Fatty_Acid_16:0", "[M-H]-1", "11920518.3547485", " 12940578.5414051", " 11867717.0786814", " 11599711.1542698", " 11465315.3649075", "13.6607384867602", " 11.7182035280009", " 12.1056855159431", " 9.01775315805588", " 14.11366801158", "1.004", " 0.977", " 0.966", " 1.116", " 0.988", "0.01", " -0.03", " -0.05", " 0.16", " -0.02", "0.998186548874777", " 0.975979297119213", " 0.999983358293457", " 0.390739654269851", " 0.987151996034544", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "7.9", "7.1", " 7.5", " 7.9", " 5.6", " 4.8", " 6.7", " 6.0", " 6.0", " 4.1", " 6.0", " 6.0", " 6.3", " 4.1", " 5.2", " 4.4", " 7.5", " 7.5", " 5.6", " 6.3", " 5.6", " 7.1", " 4.1", " 6.3", " 5.6", " 4.2", " 4.9", " 5.7", " 5.7", " 5.7", " 5.7", " 6.1", " 4.6", " 4.1", " 7.1", " 4.4", " 4.4", " 6.3", " 5.6", " 5.2", " 4.8"
"308", "", "False", "", "C14 H17 N3", "Full match", " No results", " No results", " No results", " No results", "-4.12", "227.14131", "226.13404", "4.190", "14153344.0497952", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "11749356.3688047", " 12267082.1574029", " 12335285.7639046", " 11604833.0718966", " 11042128.8537535", "9.27054486305052", " 7.15024259646448", " 8.97854052982587", " 7.27909258799208", " 10.6074132086953", "0.952", " 0.941", " 0.895", " 1.057", " 0.952", "-0.07", " -0.09", " -0.16", " 0.08", " -0.07", "0.903323958955138", " 0.313428208740106", " 0.0960918371305245", " 0.367511304931707", " 0.968175924964719", "0.999999999999803", " 0.809830723123085", " 0.344452277714034", " 0.999999999986602", " 0.999999999990951", "7.2", "5.3", " 6.1", " 4.9", " 5.7", " 6.5", " 6.1", " 5.3", " 6.5", " 5.3", " 6.5", " 6.8", " 7.2", " 6.8", " 5.7", " 5.7", " 6.8", " 5.7", " 5.7", " 5.3", " 5.7", " 5.7", " 5.7", " 5.3", " 6.1", " 5.3", " 4.6", " 4.9", " 6.1", " 6.8", " 6.5", " 5.3", " 5.3", " 5.6", " 4.8", " 5.2", " 6.3", " 6.3", " 5.6", " 4.8", " 4.4"
"609", "", "False", "", "C9 H11 N2 O3 P S2", "Full match", " No results", " No results", " No results", " No results", "2.44", "289.99558", "288.98830", "11.277", "14129216.6877333", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "12001724.3680604", " 12755917.4181078", " 10537861.9963914", " 12221272.6606783", " 13769272.9438722", "2.89501855563445", " 2.33840026733895", " 1.19877408165693", " 0.000475538040190529", " 3.69690779124399", "1.139", " 1.160", " 1.307", " 1.044", " 1.127", "0.19", " 0.21", " 0.39", " 0.06", " 0.17", "0.00939066502715979", " 0.00481688743356801", " 0.000190992020077885", " 0.621896985051045", " 0.0144303115458556", "0.245722401544015", " 0.0411155748793841", " 0.00244374452258167", " 0.999999999986602", " 0.624110974358255", "5.1", "", " ", " ", " ", " ", " 4.3", " 4.7", " ", " ", " 4.7", " ", " 4.3", " 4.7", " ", " ", " ", " ", " ", " 4.7", " 4.7", " ", " ", " ", " ", " ", " 4.3", " ", " ", " ", " ", " ", " 4.7", " ", " ", " 3.9", " ", " ", " 5.1", " ", " "
"51", "", "False", "PA(P-16:0/16:1(9Z))", "C35 H67 O7 P", "Not the top hit", " No results", " No results", " Full match", " Full match", "-2.28", "630.46101", "629.45373", "7.553", "14072616.8655435", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "8667555.09597679", " 8108845.11588717", " 6274893.53050487", " 9592500.99386565", " 9630780.66757162", "41.0364725309317", " 30.1776050886499", " 24.04563385751", " 24.1252846839793", " 26.6281256909734", "1.381", " 1.529", " 1.535", " 0.845", " 1.004", "0.47", " 0.61", " 0.62", " -0.24", " 0.01", "0.628351789120995", " 0.188848835848924", " 0.106103977987535", " 0.988127150660314", " 0.998316250535017", "0.999999999999803", " 0.550425265462106", " 0.372365193116157", " 0.999999999986602", " 0.999999999990951", "7.4", "2.6", " 4.3", " 2.8", " 5.6", " 3.2", " 2.0", " 4.3", " 5.5", " 2.9", " 4.8", " 2.9", " 3.7", " 3.7", " 6.1", " 4.1", " 6.3", " 7.4", " 5.3", " 5.9", " 6.5", " 6.5", " 4.2", " 3.4", " 6.1", " 5.7", " 1.9", " 6.8", " 5.3", " 4.7", " 4.6", " 5.7", " 4.2", " 4.6", " 3.4", " 6.5", " 3.4", " 4.2", " 5.7", " 5.7", " 6.5"
"79", "", "False", "Ieodomycin C", "C12 H20 O4", "Full match", " No results", " No results", " Not the top hit", " Full match", "-4.27", "228.13518", "227.12791", "4.090", "13742539.6668108", "10", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "2959023.39612008", " 1573123.66376657", " 5200081.53612521", " 2064299.08160468", " 1619121.65586754", "45.739560960766", " 33.6466724341394", " 63.4864333348674", " 72.6840285334321", " 25.940033025779", "0.569", " 0.397", " 0.311", " 0.762", " 0.784", "-0.81", " -1.33", " -1.68", " -0.39", " -0.35", "0.0532689289379389", " 0.013819220935922", " 0.00126105587478309", " 0.967368428315754", " 0.925569833609382", "0.760292894841491", " 0.0857868520437757", " 0.013058934169976", " 0.999999999986602", " 0.999999999990951", "6.2", "2.1", " 5.6", " 5.2", " ", " 3.1", " 5.6", " 2.7", " 5.6", " 3.6", " 3.2", " 2.5", " 3.8", " ", " 1.9", " ", " ", " 4.6", " ", " 5.8", " 6.2", " 5.6", " 4.8", " 6.2", " 6.0", " 5.6", " 5.8", " 4.8", " 3.9", " 1.0", " ", " 0.2", " 3.9", " 3.0", " 5.3", " 2.2", " 3.1", " 5.6", " 4.9", " 5.6", " 2.8"
"327", "", "False", "", "C6 H7 N2 O5 P", "Full match", " No results", " No results", " No results", " No results", "0.39", "218.00934", "217.00207", "0.173", "13644737.4727882", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "13317255.2824344", " 13561620.700657", " ", " 12877332.9034515", " 13065074.6956869", "2.23914147269317", " 0.636137825308704", " ", " 8.42778514712588", " ", "Infinity", " Infinity", " Infinity", " 1.053", " 1.015", "Infinity", " Infinity", " Infinity", " 0.07", " 0.02", "", " ", " ", " 0.733632774809856", " ", "", " ", " ", " 0.999999999986602", " ", "4.7", "", " ", " ", " 3.9", " ", " 4.7", " ", " ", " ", " ", " ", " ", " ", " 3.9", " ", " 4.3", " ", " ", " ", " ", " ", " ", " ", " ", " 3.4", " ", " ", " ", " 4.2", " ", " ", " ", " ", " 1.3", " ", " ", " ", " ", " ", " "
"78", "", "False", "LPE 20:4", "C25 H44 N O7 P", "Not the top hit", " No results", " Full match", " Partial match", " Partial match", "-1.87", "501.28460", "500.27733", "5.194", "13627724.5456576", "4", "0", "2", "", "", "80.1", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1348978.9211133", " 1644607.06982099", " 6490331.0864884", " 6131060.97198984", " 2170831.63816968", "86.5006248727602", " 53.019964328031", " 49.1223180604977", " 42.359916909765", " 90.7256369614095", "0.208", " 0.945", " 0.334", " 0.268", " 0.354", "-2.27", " -0.08", " -1.58", " -1.90", " -1.50", "0.00413602727671525", " 0.802595917381586", " 0.0199168095497539", " 0.0998270621438077", " 0.26690081083013", "0.139195077072666", " 0.999999999657199", " 0.104283519665004", " 0.793141697854372", " 0.999999999990951", "6.2", "2.1", " 5.5", " 5.6", " 6.0", " 1.7", " 2.7", " 0.8", " 1.7", " 5.8", " 3.3", " 4.6", " 5.2", " 1.7", " 4.6", " 3.9", " 4.6", " 4.3", " 5.8", " 4.7", " 5.8", " 5.2", " 5.2", " 5.8", " 4.5", " 3.6", " 6.2", " 5.8", " 6.2", " 4.6", " ", " 4.5", " 5.2", " 4.6", " 4.6", " 1.1", " 0.8", " 5.0", " 5.8", " 5.2", " 5.8"
"147", "", "False", "13(S)-HOTrE", "C18 H30 O3", "Full match", " Full match", " No results", " Not the top hit", " Not the top hit", "-2.01", "294.21890", "293.21163", "5.967", "13382172.1969202", "66", "3", "0", "95.6", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "3948916.32200617", " 1485720.49053631", " 2603544.72179999", " 6553705.83354706", " 3879192.91187674", "71.9322999026285", " 40.605373823683", " 30.4992431323197", " 57.5520503891139", " 24.9432794388049", "1.517", " 2.517", " 1.490", " 0.227", " 0.592", "0.60", " 1.33", " 0.58", " -2.14", " -0.76", "0.732229657454659", " 0.0253782238549901", " 0.615370284118312", " 6.34082105841483E-05", " 0.355006927736284", "0.999999999999803", " 0.1304386129321", " 0.999999999995581", " 0.0107582597291105", " 0.999999999990951", "6.2", "4.5", " 2.0", " ", " 3.7", " 2.6", " 2.3", " 3.9", " 4.7", " 2.6", " 1.2", " ", " 2.3", " 1.2", " 0.2", " ", " 0.2", " ", " 2.3", " 1.3", " 2.9", " 2.7", " 1.9", " 1.9", " 1.7", " 2.6", " 3.9", " 3.0", " 3.3", " 5.1", " ", " 2.4", " 3.6", " 6.2", " 5.9", " 3.2", " 4.9", " 5.9", " 4.7", " 5.1", " 4.0"
"61", "", "False", "", "C24 H22 N4 O", "Full match", " No results", " No results", " No results", " No results", "1.83", "382.18006", "381.17278", "8.174", "13229303.825655", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "CO2", "[M-H]-1", "1591381.23305625", " 3651556.76617037", " 1457889.4619519", " 6563531.2201229", " 5105211.50864017", "35.4752675222764", " 58.3291521065251", " 61.7985536619542", " 38.3904824114484", " 32.3211775736569", "1.092", " 4.502", " 3.502", " 0.556", " 0.778", "0.13", " 2.17", " 1.81", " -0.85", " -0.36", "0.854038669385772", " 0.000145772221510243", " 0.00564847952223524", " 0.058890206159399", " 0.538755657762466", "0.999999999999803", " 0.00236048847639028", " 0.039725370200339", " 0.609048711181593", " 0.999999999990951", "6.5", "", " 4.4", " 3.2", " ", " 6.0", " ", " 5.7", " 4.4", " 6.2", " 4.1", " 3.3", " 6.4", " ", " 2.5", " ", " 4.6", " 5.8", " 6.4", " ", " 4.2", " 4.8", " 2.9", " 5.2", " 2.5", " 3.3", " 4.8", " 5.4", " 4.4", " ", " 5.4", " 3.7", " 4.4", " 6.1", " 4.8", " 6.5", " 3.5", " 6.3", " 3.7", " 6.5", " 1.6"
"94", "", "False", "(15Z)-9,12,13-Trihydroxy-15-octadecenoic acid", "C18 H34 O5", "Full match", " Full match", " No results", " Partial match", " Partial match", "-2.08", "330.23994", "329.23266", "4.228", "13219187.230531", "28", "1", "0", "78.6", "8.9", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "5105335.35691192", " 6792600.31492545", " 6605276.62773236", " 6595290.11934839", " ", "62.7399260173357", " 56.617767496436", " 54.3660229167164", " 54.9250144692404", " ", "0.773", " 0.998", " 0.000", " 1.030", " 0.000", "-0.37", " 0.00", " -Infinity", " 0.04", " -Infinity", "0.776180538124215", " 0.999964188063812", " ", " 0.990561303319165", " ", "0.999999999999803", " 0.999999999657199", " ", " 0.999999999986602", " ", "6.0", "5.5", " ", " ", " 5.2", " ", " ", " 5.1", " 3.1", " 4.7", " 3.1", " 5.2", " 5.8", " ", " ", " ", " ", " ", " 5.8", " ", " 6.0", " ", " ", " 5.5", " 5.1", " 5.8", " 2.2", " 5.5", " 5.8", " 5.2", " ", " ", " 5.1", " ", " ", " ", " ", " ", " ", " ", " "
"725", "", "False", "", "C6 H9 Cl O7 P2", "Invalid mass", " No results", " No results", " No results", " No results", "5.25", "289.95273", "288.94545", "8.733", "13092779.1243563", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "4386445.37615522", " 9048615.86755853", " 12107943.776875", " 9513404.79446767", " 6531694.11843476", "", " 7.30421861577543", " 8.95427039520644", " 31.944677259611", " 17.3039201236543", "0.362", " 0.786", " 0.539", " 0.951", " 0.687", "-1.46", " -0.35", " -0.89", " -0.07", " -0.54", "", " 0.297132382380429", " 0.0742706377592321", " 0.962984768621379", " 0.876920464584917", "", " 0.776116277474562", " 0.279113848353243", " 0.999999999986602", " 0.999999999990951", "4.6", "", " 0.7", " ", " ", " ", " ", " ", " ", " 4.2", " 4.2", " 3.8", " ", " ", " ", " 4.6", " ", " ", " ", " ", " 3.8", " 4.6", " 3.8", " 3.4", " ", " 1.6", " 1.4", " 2.2", " 2.6", " 2.2", " ", " 2.6", " 2.2", " 2.4", " 2.4", " 2.4", " 3.2", " 2.4", " 2.4", " ", " 3.2"
